PeakID (cmd=annotatePeaks.pl beds/community3.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1789	chr5	15040066	15040373	+	0	NA	Intergenic	Lx2A1|LINE|L1	-7212	NM_182957	66773		NM_182957	ENSMUSG00000091897	Gm17019	-	predicted gene 17019	protein-coding
445	chr15	89078244	89078482	+	0	NA	intron (NM_001378757, intron 2 of 10)	intron (NM_001378757, intron 2 of 10)	2282	NM_001378758	67976		NM_026485	ENSMUSG00000015363	Trabd	5730502D15Rik	TraB domain containing	protein-coding
4	chr1	52150619	52151020	+	0	NA	intron (NM_001357627, intron 19 of 24)	intron (NM_001357627, intron 19 of 24)	31197	NM_001205313	20846		NM_009283	ENSMUSG00000026104	Stat1	2010005J02Rik	signal transducer and activator of transcription 1	protein-coding
1869	chr5	114461125	114461658	+	0	NA	TTS (NM_001306205)	TTS (NM_001306205)	17122	NM_023556	17855		NM_023556	ENSMUSG00000041939	Mvk	2310010A05Rik|MK	mevalonate kinase	protein-coding
2048	chr2	122610682	122611682	+	0	NA	promoter-TSS (NM_025961)	promoter-TSS (NM_025961)	95	NM_025961	67092		NM_025961	ENSMUSG00000027199	Gatm	1810003P21Rik|AT	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	protein-coding
413	chr13	81730422	81730839	+	0	NA	intron (NM_028372, intron 1 of 1)	MLTR18_MM|LTR|ERVK	19213	NM_028372	72852		NM_028372	ENSMUSG00000051098	Mblac2	2900024O10Rik	metallo-beta-lactamase domain containing 2	protein-coding
1366	chr5	145313893	145314254	+	0	NA	Intergenic	Intergenic	-31196	NM_001100180	622127		NM_001100180	ENSMUSG00000070419	Cyp3a57	EG622127	cytochrome P450, family 3, subfamily a, polypeptide 57	protein-coding
251	chr4	116824460	116825014	+	0	NA	Intergenic	CpG	-3229	NM_146256	242642		NM_146256	ENSMUSG00000043155	Hpdl	A830048M07Rik|Gloxd1	4-hydroxyphenylpyruvate dioxygenase-like	protein-coding
240	chr4	43523362	43523746	+	0	NA	promoter-TSS (NM_001277876)	promoter-TSS (NM_001277876)	0	NM_001277876	22004		NM_009416	ENSMUSG00000028464	Tpm2	Tpm-2|Trop-2	tropomyosin 2, beta	protein-coding
1891	chr8	69163732	69164151	+	0	NA	intron (NM_001370971, intron 1 of 3)	intron (NM_001370971, intron 1 of 3)	20257	NM_199364	211134		NM_199364	ENSMUSG00000036306	Lzts1	F37|FEZ1|PSD-Zip70	leucine zipper, putative tumor suppressor 1	protein-coding
2059	chr17	36023708	36023936	+	0	NA	intron (NR_015618, intron 1 of 1)	intron (NR_015618, intron 1 of 1)	-3262	NM_008207	15042		NM_008207	ENSMUSG00000053835	H2-T24	H-2T24	histocompatibility 2, T region locus 24	protein-coding
938	chr7	4477926	4478880	+	0	NA	intron (NM_001290416, intron 18 of 19)	intron (NM_001290416, intron 18 of 19)	-7519	NR_028416	320749		NR_028416		D630041G03Rik	-	RIKEN cDNA D630041G03 gene	ncRNA
2090	chr5	130184181	130184792	+	0	NA	intron (NM_001199059, intron 1 of 8)	intron (NM_001199059, intron 1 of 8)	-2694	NM_019983	56715		NM_019983	ENSMUSG00000025340	Rabgef1	Rab5ef|Rabex5|Rin2	RAB guanine nucleotide exchange factor (GEF) 1	protein-coding
1712	chr8	95551663	95551987	+	0	NA	intron (NM_172914, intron 7 of 8)	intron (NM_172914, intron 7 of 8)	17725	NM_172914	244608		NM_172914	ENSMUSG00000036598	Ccdc113	4933409I22	coiled-coil domain containing 113	protein-coding
1012	chr9	37527882	37528245	+	0	NA	promoter-TSS (NM_027102)	promoter-TSS (NM_027102)	-26	NM_027102	69524		NM_027102	ENSMUSG00000001946	Esam	2310008D05Rik|Esam1|W117m	endothelial cell-specific adhesion molecule	protein-coding
1455	chr9	14275045	14275340	+	0	NA	Intergenic	Intergenic	-1109	NM_030261	75747		NM_030261	ENSMUSG00000032009	Sesn3	5630400E15Rik|SEST3	sestrin 3	protein-coding
289	chr6	5103781	5104427	+	0	NA	intron (NR_156747, intron 7 of 17)	intron (NR_156747, intron 7 of 17)	89842	NM_011134	18979		NM_011134	ENSMUSG00000002588	Pon1	Pon	paraoxonase 1	protein-coding
1511	chr10	59969729	59970659	+	0	NA	Intergenic	Intergenic	-18424	NM_029083	74747		NM_029083	ENSMUSG00000020108	Ddit4	5830413E08Rik|REDD1|Rtp801|dig2	DNA-damage-inducible transcript 4	protein-coding
1401	chr7	5051174	5052135	+	0	NA	5' UTR (NM_026900, exon 1 of 2)	5' UTR (NM_026900, exon 1 of 2)	122	NM_026900	68992		NM_026900	ENSMUSG00000055633	Zfp580	1500015O20Rik|Znf580	zinc finger protein 580	protein-coding
792	chr2	84186157	84186443	+	0	NA	Intergenic	Intergenic	238966	NM_018782	54598		NM_018782	ENSMUSG00000059588	Calcrl	CRLR	calcitonin receptor-like	protein-coding
657	chr13	23500778	23501171	+	0	NA	Intergenic	tRNA-Ser-TCY|tRNA|tRNA	-12117	NM_001289614	238555		NM_175938	ENSMUSG00000053216	Btn2a2	Btn2|D030063K05	butyrophilin, subfamily 2, member A2	protein-coding
924	chr6	119417281	119417816	+	0	NA	promoter-TSS (NM_197985)	promoter-TSS (NM_197985)	-20	NM_197985	68465		NM_197985	ENSMUSG00000030168	Adipor2	1110001I14Rik|ADCR2|D6Ucla1e|Paqr2	adiponectin receptor 2	protein-coding
1674	chr6	31321976	31322244	+	0	NA	intron (NR_040261, intron 3 of 4)	intron (NR_040261, intron 3 of 4)	76663	NR_040300	100503869		NR_040300		Mkln1os	Gm13845	muskelin 1, intracellular mediator containing kelch motifs, opposite strand	ncRNA
1293	chr3	68616311	68616771	+	0	NA	exon (NM_001113420, exon 3 of 7)	exon (NM_001113420, exon 3 of 7)	44173	NM_013928	30953		NM_013928	ENSMUSG00000027777	Schip1	Nf2ip|Schip-1	schwannomin interacting protein 1	protein-coding
1	chr1	21329145	21329416	+	0	NA	Intergenic	ORR1A2|LTR|ERVL-MaLR	-20397	NM_183322	368204		NM_183322	ENSMUSG00000067750	Khdc1a	AU014713|C88118|Ndg1	KH domain containing 1A	protein-coding
705	chr15	74128900	74129161	+	0	NA	Intergenic	Intergenic	-289359	NM_001033365	268816		NM_001033365	ENSMUSG00000072487	Mroh5	Gm628	maestro heat-like repeat family member 5	protein-coding
145	chr17	84626282	84627118	+	0	NA	intron (NM_172256, intron 1 of 12)	intron (NM_172256, intron 1 of 12)	225	NM_172256	213575		NM_172256	ENSMUSG00000024253	Dync2li1	4933404O11Rik|CGI-60|D2lic|LIC3|mD2LIC	dynein cytoplasmic 2 light intermediate chain 1	protein-coding
2064	chr12	110972052	110972294	+	0	NA	3' UTR (NM_001289510, exon 20 of 20)	3' UTR (NM_001289510, exon 20 of 20)	6445	NM_001361917	74251		NM_175207	ENSMUSG00000037904	Ankrd9	2500003O20Rik	ankyrin repeat domain 9	protein-coding
1009	chr9	6169075	6169408	+	0	NA	intron (NM_001357397, intron 1 of 6)	intron (NM_001357397, intron 1 of 6)	755	NM_001357397	71785		NM_027924	ENSMUSG00000032006	Pdgfd	1110003I09Rik	platelet-derived growth factor, D polypeptide	protein-coding
1709	chr8	65037055	65037479	+	0	NA	promoter-TSS (NM_001297554)	promoter-TSS (NM_001297554)	69	NM_001297554	100038489		NM_001297554	ENSMUSG00000079042	Apela	Ela|Elabela|Ende|Gm10664	apelin receptor early endogenous ligand	protein-coding
1556	chr13	113602825	113603042	+	0	NA	intron (NM_130796, intron 1 of 1)	intron (NM_130796, intron 1 of 1)	15631	NM_130796	170625		NM_130796	ENSMUSG00000042364	Snx18	Snag1	sorting nexin 18	protein-coding
775	chr2	19715550	19716255	+	0	NA	Intergenic	Intergenic	-58005	NR_033642	100041244		NR_033642		Gm3230	-	predicted gene 3230	ncRNA
1578	chr16	33023596	33024123	+	0	NA	intron (NM_178378, intron 8 of 10)	intron (NM_178378, intron 8 of 10)	32327	NM_178378	69707		NM_178378	ENSMUSG00000035578	Iqcg	2400003L07Rik|G1-374-12|esgd12d|repro1|stubby12d	IQ motif containing G	protein-coding
41	chr10	96201297	96201651	+	0	NA	Intergenic	Intergenic	-24733	NR_110448	74881		NR_110448	ENSMUSG00000112762	4930459C07Rik	-	RIKEN cDNA 4930459C07 gene	ncRNA
1697	chr7	112170255	112170973	+	0	NA	Intergenic	Intergenic	-11132	NM_001360257	50781		NM_015814	ENSMUSG00000030772	Dkk3	dkk-3|mDkk-3	dickkopf WNT signaling pathway inhibitor 3	protein-coding
1936	chr7	141429318	141429612	+	0	NA	promoter-TSS (NM_001360485)	promoter-TSS (NM_001360485)	97	NM_001360485	57754		NM_021316	ENSMUSG00000060240	Cend1	1500001H12Rik|BM88	cell cycle exit and neuronal differentiation 1	protein-coding
781	chr2	49313129	49313446	+	0	NA	intron (NM_001290656, intron 8 of 9)	intron (NM_001290656, intron 8 of 9)	67387	NM_001290656	109241		NM_029924	ENSMUSG00000036792	Mbd5	9430004D19Rik|C030040A15Rik|Gm1630	methyl-CpG binding domain protein 5	protein-coding
642	chr11	116493873	116494118	+	0	NA	Intergenic	Intergenic	-3649	NM_026364	67763		NM_026364	ENSMUSG00000015869	Prpsap1	5730409F23Rik|PAP39	phosphoribosyl pyrophosphate synthetase-associated protein 1	protein-coding
940	chr7	4943092	4943922	+	0	NA	intron (NM_173008, intron 13 of 13)	intron (NM_173008, intron 13 of 13)	17686	NM_173008	269855		NM_173008	ENSMUSG00000035279	Ssc5d	A430110N23Rik|S5D-SRCRB	scavenger receptor cysteine rich family, 5 domains	protein-coding
951	chr7	27337429	27338061	+	0	NA	promoter-TSS (NM_175641)	promoter-TSS (NM_175641)	-133	NM_175641	108075		NM_175641	ENSMUSG00000040488	Ltbp4	2310046A13Rik	latent transforming growth factor beta binding protein 4	protein-coding
456	chr19	21409226	21409549	+	0	NA	intron (NM_010266, intron 10 of 13)	intron (NM_010266, intron 10 of 13)	63274	NM_010266	14544		NM_010266	ENSMUSG00000058624	Gda	GAH	guanine deaminase	protein-coding
304	chr6	120111924	120112812	+	0	NA	intron (NM_016718, intron 1 of 3)	intron (NM_016718, intron 1 of 3)	18988	NM_016718	29862		NM_016718	ENSMUSG00000041377	Ninj2	-	ninjurin 2	protein-coding
238	chr4	24508962	24509540	+	0	NA	intron (NM_199467, intron 8 of 23)	L1MC4|LINE|L1	12800	NR_149739	212377		NM_199467	ENSMUSG00000045751	Mms22l	F730047E07Rik|Gm134	MMS22-like, DNA repair protein	protein-coding
1241	chr19	10869382	10870017	+	0	NA	promoter-TSS (NM_001378918)	promoter-TSS (NM_001378918)	80	NM_133804	98170		NM_133804	ENSMUSG00000024736	Tmem132a	6720481D13Rik|Hspa5bp1|Orai1	transmembrane protein 132A	protein-coding
1096	chr1	83038060	83038337	+	0	NA	intron (NM_030556, intron 1 of 6)	intron (NM_030556, intron 1 of 6)	250	NM_030556	80721		NM_030556	ENSMUSG00000038496	Slc19a3	A230084E24Rik|ThTr2	solute carrier family 19, member 3	protein-coding
1645	chr4	133468038	133468363	+	0	NA	Intergenic	CpG	-11933	NM_175307	100342		NM_175307	ENSMUSG00000046694	Tent5b	4732473B16Rik|Fam46b	terminal nucleotidyltransferase 5B	protein-coding
1796	chr6	34921809	34922683	+	0	NA	intron (NM_009292, intron 1 of 8)	intron (NM_009292, intron 1 of 8)	1298	NM_009292	20899		NM_009292	ENSMUSG00000029848	Stra8	-	stimulated by retinoic acid gene 8	protein-coding
1410	chr7	31168537	31168850	+	0	NA	intron (NR_046062, intron 3 of 3)	intron (NR_046062, intron 3 of 3)	6335	NR_046062	100038516		NR_046062	ENSMUSG00000100985	Gm10640	EG668322	predicted gene 10640	ncRNA
1500	chr1	126650714	126651337	+	0	NA	intron (NM_176957, intron 2 of 12)	intron (NM_176957, intron 2 of 12)	-158098	NM_172484	210356		NM_172484	ENSMUSG00000049690	Nckap5	8430408F21|D130011D22Rik|E030049G20Rik|Erih1|Erih2|Gm1548|Nap5	NCK-associated protein 5	protein-coding
1373	chr6	30804433	30805278	+	0	NA	intron (NR_149738, intron 21 of 24)	intron (NR_149738, intron 21 of 24)	63556	NR_029900	723930		NR_029900	ENSMUSG00000065501	Mir335	Mirn335|mir-335|mmu-mir-335	microRNA 335	ncRNA
759	chr18	61938350	61938749	+	0	NA	Intergenic	L1_Mus3|LINE|L1	-14526	NM_172628	225608		NM_172628	ENSMUSG00000045629	Sh3tc2	D430044G18Rik	SH3 domain and tetratricopeptide repeats 2	protein-coding
989	chr8	56883501	56883820	+	0	NA	Intergenic	Intergenic	332506	NM_001368348	50753		NM_015791	ENSMUSG00000038206	Fbxo8	Fbx8	F-box protein 8	protein-coding
1843	chr2	6100225	6100957	+	0	NA	exon (NM_144883, exon 4 of 4)	exon (NM_144883, exon 4 of 4)	29594	NM_144883	227545		NM_144883	ENSMUSG00000045319	Proser2	5430407P10Rik	proline and serine rich 2	protein-coding
1140	chr13	60176699	60177889	+	0	NA	5' UTR (NM_008086, exon 1 of 1)	5' UTR (NM_008086, exon 1 of 1)	241	NM_008086	14451		NM_008086	ENSMUSG00000052957	Gas1	Gas-1	growth arrest specific 1	protein-coding
1381	chr6	82821645	82822306	+	0	NA	Intergenic	Intergenic	-47521	NM_013820	15277		NM_013820	ENSMUSG00000000628	Hk2	HKII	hexokinase 2	protein-coding
374	chr9	51278414	51279457	+	0	NA	promoter-TSS (NM_001195681)	promoter-TSS (NM_001195681)	-381	NM_001195681	100502940		NM_001195681	ENSMUSG00000079559	Pou2af3	Colca2|Gm684|OCA-T2	POU class 2 homeobox associating factor 3	protein-coding
224	chr3	88526100	88526687	+	0	NA	Intergenic	Intergenic	-5553	NM_001029890	72640		NM_001029890	ENSMUSG00000074480	Mex3a	2700083E18Rik|Gm411|Rkhd4	mex3 RNA binding family member A	protein-coding
1428	chr7	126831882	126832660	+	0	NA	promoter-TSS (NM_183131)	promoter-TSS (NM_183131)	-775	NM_183131	78118		NM_183131	ENSMUSG00000045989	4930451I11Rik	Fimp	RIKEN cDNA 4930451I11 gene	protein-coding
164	chr18	74566508	74566808	+	0	NA	intron (NM_201600, intron 1 of 38)	intron (NM_201600, intron 1 of 38)	-35534	NR_045368	73606		NR_045368		1700120E14Rik	-	RIKEN cDNA 1700120E14 gene	ncRNA
870	chr4	155095284	155095724	+	0	NA	intron (NM_001356327, intron 6 of 12)	intron (NM_001356327, intron 6 of 12)	8900	NM_001356327	76866		NM_001081100	ENSMUSG00000029049	Morn1	2900057D20Rik|4930417P05Rik	MORN repeat containing 1	protein-coding
800	chr2	118943226	118943603	+	0	NA	Intergenic	RMER19B|LTR|ERVK	16917	NM_028117	72136		NM_028117	ENSMUSG00000074916	Chst14	2600016L03Rik|D4ST-1|D4st1	carbohydrate sulfotransferase 14	protein-coding
1852	chr3	53656956	53657824	+	0	NA	promoter-TSS (NM_172862)	promoter-TSS (NM_172862)	-35	NM_172862	242022		NM_172862	ENSMUSG00000037016	Frem2	6030440P17Rik|8430406N05Rik|Gm409|b2b1562Clo|my|ne|nv1	Fras1 related extracellular matrix protein 2	protein-coding
435	chr11	109369012	109369567	+	0	NA	intron (NM_010303, intron 2 of 3)	intron (NM_010303, intron 2 of 3)	-5635	NR_038097	100036768		NR_038097	ENSMUSG00000056687	Gm11696	-	predicted gene 11696	ncRNA
814	chr2	180225480	180226106	+	0	NA	promoter-TSS (NM_001081171)	promoter-TSS (NM_001081171)	66	NM_001081171	16776		NM_001081171	ENSMUSG00000015647	Lama5	[a]5|laminin-511|mKIAA0533	laminin, alpha 5	protein-coding
1805	chr9	18473078	18474219	+	0	NA	promoter-TSS (NM_028160)	promoter-TSS (NM_028160)	-3	NM_028160	72230		NM_028160	ENSMUSG00000074500	Zfp558	1700007A21Rik|4932704I17Rik|Zfp558-ps	zinc finger protein 558	protein-coding
1484	chr4	44812800	44813146	+	0	NA	intron (NM_138590, intron 2 of 8)	intron (NM_138590, intron 2 of 8)	56414	NM_138590	319885		NM_138590	ENSMUSG00000035649	Zcchc7	4930572I07Rik|D4Wsu132e	zinc finger, CCHC domain containing 7	protein-coding
841	chr3	138242938	138243225	+	0	NA	Intergenic	Intergenic	-3418	NR_045760	68369		NR_045760	ENSMUSG00000099146	0610031O16Rik	-	RIKEN cDNA 0610031O16 gene	ncRNA
1603	chr19	57418173	57418693	+	0	NA	Intergenic	Intergenic	-34473	NM_029839	72133		NM_028115	ENSMUSG00000025086	Trub1	2610009I02Rik|9030425C13Rik	TruB pseudouridine (psi) synthase family member 1	protein-coding
850	chr4	44704144	44704858	+	0	NA	non-coding (NR_073462, exon 1 of 1)	non-coding (NR_073462, exon 1 of 1)	1701	NR_073462	70602		NR_073462	ENSMUSG00000103995	5730488B01Rik	-	RIKEN cDNA 5730488B01 gene	ncRNA
2099	chr13	49465850	49466419	+	0	NA	intron (NM_025495, intron 5 of 7)	intron (NM_025495, intron 5 of 7)	-38676	NM_001012324	407800		NM_001012324	ENSMUSG00000043631	Ecm2	9030618O22Rik|tenonectin	extracellular matrix protein 2, female organ and adipocyte specific	protein-coding
1851	chr2	172248150	172248747	+	0	NA	promoter-TSS (NM_008561)	promoter-TSS (NM_008561)	-44	NM_008561	17201		NM_008561	ENSMUSG00000038537	Mc3r	MC3-R	melanocortin 3 receptor	protein-coding
1975	chr6	125378181	125378552	+	0	NA	intron (NM_198604, intron 3 of 16)	intron (NM_198604, intron 3 of 16)	2138	NM_198604	213522		NM_198604	ENSMUSG00000038167	Plekhg6	Gm155	pleckstrin homology domain containing, family G (with RhoGef domain) member 6	protein-coding
2050	chr4	133649893	133650340	+	0	NA	Intergenic	LTR50|LTR|ERVL	-16687	NM_001017968	503610		NM_001017968	ENSMUSG00000037553	Zdhhc18	DHHC-18	zinc finger, DHHC domain containing 18	protein-coding
285	chr5	137526134	137526427	+	0	NA	3' UTR (NM_031408, exon 24 of 24)	3' UTR (NM_031408, exon 24 of 24)	3314	NR_105846	102465227		NR_105846	ENSMUSG00000098597	Mir6418	Gm27629|mir-6418|mmu-mir-6418	microRNA 6418	ncRNA
1495	chr1	71652577	71653868	+	0	NA	promoter-TSS (NM_001276408)	promoter-TSS (NM_001276408)	12	NM_001276413	14268		NM_010233	ENSMUSG00000026193	Fn1	E330027I09|Fn|Fn-1	fibronectin 1	protein-coding
79	chr12	89811711	89812751	+	0	NA	promoter-TSS (NM_001252074)	promoter-TSS (NM_001252074)	-252	NM_001252074	18191		NM_172544	ENSMUSG00000066392	Nrxn3	-	neurexin III	protein-coding
1253	chr2	19796667	19797226	+	0	NA	Intergenic	Intergenic	-139049	NR_033642	100041244		NR_033642		Gm3230	-	predicted gene 3230	ncRNA
488	chr5	49329074	49329365	+	0	NA	Intergenic	Intergenic	-43560	NM_001199244	80334		NM_030265	ENSMUSG00000029088	Kcnip4	Calp|Calp250|KChIP4|KChIP4a	Kv channel interacting protein 4	protein-coding
1207	chr17	57078301	57078686	+	0	NA	promoter-TSS (NM_001384110)	promoter-TSS (NM_001384110)	5	NM_001384108	70785		NM_153551	ENSMUSG00000002668	Dennd1c	4432409M07Rik	DENN domain containing 1C	protein-coding
1000	chr8	119831613	119832101	+	0	NA	intron (NM_028071, intron 2 of 3)	intron (NM_028071, intron 2 of 3)	8722	NM_028071	72042		NM_028071	ENSMUSG00000031827	Cotl1	1810074P22Rik|2010004C08Rik|Clp	coactosin like F-actin binding protein 1	protein-coding
709	chr15	84855954	84856575	+	0	NA	promoter-TSS (NR_030731)	promoter-TSS (NR_030731)	-135	NM_001081166	271305		NM_001081166	ENSMUSG00000016624	Phf21b	A730032D07Rik	PHD finger protein 21B	protein-coding
793	chr2	91444384	91444836	+	0	NA	exon (NM_001311144, exon 1 of 9)	exon (NM_001311144, exon 1 of 9)	104	NM_001311144	228356		NM_153797	ENSMUSG00000040591	Cstpp1	1110051M20Rik	centriolar satellite-associated tubulin polyglutamylase complex regulator 1	protein-coding
149	chr17	90088074	90088655	+	0	NA	promoter-TSS (NM_001347419)	promoter-TSS (NM_001347419)	4	NM_001347419	18189		NM_020252	ENSMUSG00000024109	Nrxn1	1700062G21Rik|9330127H16Rik|A230068P09Rik|mKIAA0578	neurexin I	protein-coding
1382	chr6	86594685	86594977	+	0	NA	Intergenic	MTEa|LTR|ERVL-MaLR	-33343	NM_026414	67855		NM_026414	ENSMUSG00000033508	Asprv1	2300003P22Rik|SASP|SASPase|Taps	aspartic peptidase, retroviral-like 1	protein-coding
1816	chr10	78392058	78392620	+	0	NA	Intergenic	Intergenic	16206	NR_105872	102465547		NR_105872	ENSMUSG00000098376	Mir6907	Gm27351|mmu-mir-6907	microRNA 6907	ncRNA
971	chr7	110629906	110630908	+	0	NA	TTS (NM_009627)	TTS (NM_009627)	2750	NM_009627	11535		NM_009627	ENSMUSG00000030790	Adm	AM	adrenomedullin	protein-coding
476	chr4	57129657	57130201	+	0	NA	intron (NM_019427, intron 1 of 15)	intron (NM_019427, intron 1 of 15)	13227	NM_019427	54357		NM_019427	ENSMUSG00000028434	Epb41l4b	6430543G08Rik|D4Ertd346e|Ehm2|Epb4.1l4b|Lulu2	erythrocyte membrane protein band 4.1 like 4b	protein-coding
901	chr6	3399363	3399631	+	0	NA	promoter-TSS (NM_010156)	promoter-TSS (NM_010156)	74	NM_010156	209086		NM_010156	ENSMUSG00000047735	Samd9l	ESTM25|mKIAA2005	sterile alpha motif domain containing 9-like	protein-coding
412	chr12	117993457	117993847	+	0	NA	intron (NM_010060, intron 55 of 81)	intron (NM_010060, intron 55 of 81)	149791	NM_146040	217946		NM_146040	ENSMUSG00000021175	Cdca7l	JPO2	cell division cycle associated 7 like	protein-coding
1987	chr9	57547411	57547732	+	0	NA	intron (NR_151692, intron 5 of 7)	intron (NR_151692, intron 5 of 7)	5181	NR_151692	110119		NM_025837	ENSMUSG00000032306	Mpi	1110002E17Rik|Mpi-1|Mpi1	mannose phosphate isomerase	protein-coding
354	chr8	87472024	87473176	+	0	NA	promoter-TSS (NR_033430)	promoter-TSS (NR_033430)	-8	NM_019626	12404		NM_019626	ENSMUSG00000031654	Cbln1	-	cerebellin 1 precursor protein	protein-coding
427	chr11	43653156	43653522	+	0	NA	Intergenic	Intergenic	-28659	NM_001363141	70802		NM_027557	ENSMUSG00000044950	Pwwp2a	4631424J17Rik|D930040F23Rik	PWWP domain containing 2A	protein-coding
406	chr11	103990144	103990482	+	0	NA	Intergenic	Intergenic	23442	NM_007477	11841		NM_007477	ENSMUSG00000062421	Arf2	-	ADP-ribosylation factor 2	protein-coding
310	chr7	3283533	3283842	+	0	NA	Intergenic	MLTR11B|LTR|ERVK	-5351	NM_001093764	50918		NM_016969	ENSMUSG00000068566	Myadm	D7Wsu62e	myeloid-associated differentiation marker	protein-coding
180	chr2	19099480	19099773	+	0	NA	Intergenic	B3|SINE|B2	-99492	NM_001081083	70882		NM_001081083	ENSMUSG00000037683	Armc3	4921513G22Rik	armadillo repeat containing 3	protein-coding
1596	chr18	75697039	75698103	+	0	NA	5' UTR (NM_201354, exon 1 of 12)	5' UTR (NM_201354, exon 1 of 12)	125	NM_201354	269037		NM_201354	ENSMUSG00000052928	Ctif	Gm672	CBP80/20-dependent translation initiation factor	protein-coding
1700	chr7	125561316	125561660	+	0	NA	intron (NM_001008700, intron 1 of 10)	intron (NM_001008700, intron 1 of 10)	9217	NM_001363983	16190		NM_001008700	ENSMUSG00000030748	Il4ra	CD124|Il4r	interleukin 4 receptor, alpha	protein-coding
779	chr2	45411586	45412091	+	0	NA	Intergenic	Intergenic	-284767	NR_040497	69405		NR_040497	ENSMUSG00000086202	1700019E08Rik	-	RIKEN cDNA 1700019E08 gene	ncRNA
197	chr2	112676782	112677091	+	0	NA	intron (NM_001319156, intron 72 of 103)	RLTR14_RN|LTR|ERV1	58519	NM_001355631	74268		NM_028844	ENSMUSG00000003604	Aven	1700013A01Rik|1700056A21Rik|mAven-L|mAven-S	apoptosis, caspase activation inhibitor	protein-coding
1657	chr5	48248335	48248723	+	0	NA	intron (NR_111900, intron 24 of 35)	intron (NR_111900, intron 24 of 35)	24587	NR_029798	723822		NR_029798	ENSMUSG00000065603	Mir218-1	Mirn218-1|mir-218-1	microRNA 218-1	ncRNA
1242	chr19	14576361	14576633	+	0	NA	intron (NM_001302951, intron 4 of 19)	Charlie10a|DNA|hAT-Charlie	20716	NM_001302951	21888		NM_011600	ENSMUSG00000024642	Tle4	5730411M05Rik|Bce-1|Bce1|ESTM13|ESTM14|Grg4|grg-4	transducin-like enhancer of split 4	protein-coding
587	chr10	7333407	7333839	+	0	NA	Intergenic	Intergenic	-121386	NM_172546	215748		NM_172546	ENSMUSG00000015202	Cnksr3	6820402C05|Magi1	Cnksr family member 3	protein-coding
64	chr12	3855682	3856520	+	0	NA	intron (NM_001271753, intron 3 of 22)	intron (NM_001271753, intron 3 of 22)	6143	NR_045884	100038522		NR_045884	ENSMUSG00000073242	Dnmt3aos	Gm10485	DNA methyltransferase 3A, opposite strand	ncRNA
1304	chr3	109340058	109341315	+	0	NA	promoter-TSS (NM_020505)	promoter-TSS (NM_020505)	3	NM_020505	57257		NM_020505	ENSMUSG00000033721	Vav3	A530094I06Rik|Idd18.1	vav 3 oncogene	protein-coding
1944	chr4	35099666	35100200	+	0	NA	intron (NM_178061, intron 1 of 3)	intron (NM_178061, intron 1 of 3)	-52122	NM_199157	387510		NM_199157	ENSMUSG00000042993	Ifnk	If1fa	interferon kappa	protein-coding
2015	chr14	51090560	51090781	+	0	NA	promoter-TSS (NM_001161731)	promoter-TSS (NM_001161731)	-407	NM_021472	58809		NM_021472	ENSMUSG00000021876	Rnase4	C730049F20Rik|Rab1	ribonuclease, RNase A family 4	protein-coding
534	chr3	79854525	79854772	+	0	NA	Intergenic	Intergenic	-1880	NR_166773	70652		NM_027495	ENSMUSG00000027956	Tmem144	1110057I03Rik|5730537D05Rik	transmembrane protein 144	protein-coding
590	chr10	10472121	10472722	+	0	NA	promoter-TSS (NM_001127353)	promoter-TSS (NM_001127353)	-22	NM_001127353	215772		NM_172547	ENSMUSG00000050994	Adgb	9130014G24Rik	androglobin	protein-coding
1056	chr10	79726140	79726617	+	0	NA	intron (NM_008226, intron 3 of 7)	intron (NM_008226, intron 3 of 7)	9744	NM_008226	15166		NM_008226	ENSMUSG00000020331	Hcn2	BCNG2|HAC1|trls	hyperpolarization-activated, cyclic nucleotide-gated K+ 2	protein-coding
1078	chr11	114047921	114048528	+	0	NA	intron (NM_172800, intron 1 of 44)	intron (NM_172800, intron 1 of 44)	18805	NM_172800	237979		NM_172800	ENSMUSG00000041592	Sdk2	4632412F08Rik|5330435L01Rik|Sdk-2|mKIAA1514	sidekick cell adhesion molecule 2	protein-coding
1268	chr2	60868028	60868335	+	0	NA	intron (NM_020296, intron 1 of 13)	intron (NM_020296, intron 1 of 13)	13257	NM_001141932	56878		NM_020296	ENSMUSG00000026970	Rbms1	2600014B10Rik|MSSP-1|MSSP-2|MSSP-3|YC1	RNA binding motif, single stranded interacting protein 1	protein-coding
1756	chr12	75307923	75308947	+	0	NA	5' UTR (NM_023275, exon 1 of 5)	5' UTR (NM_023275, exon 1 of 5)	122	NM_023275	80837		NM_023275	ENSMUSG00000046768	Rhoj	1110005O19Rik|Arhj|TC10L|TCL	ras homolog family member J	protein-coding
755	chr18	39460893	39461141	+	0	NA	intron (NM_001361210, intron 2 of 8)	intron (NM_001361210, intron 2 of 8)	28262	NM_008173	14815		NM_008173	ENSMUSG00000024431	Nr3c1	GR|Grl-1|Grl1	nuclear receptor subfamily 3, group C, member 1	protein-coding
