PeakID (cmd=annotatePeaks.pl beds/community2.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1320	chr2	35610238	35610875	+	0	NA	intron (NM_001290637, intron 1 of 16)	intron (NM_001290637, intron 1 of 16)	-11425	NM_001290641	69601		NM_001001602	ENSMUSG00000026883	Dab2ip	2310011D08Rik|Aip1|mKIAA1743	disabled 2 interacting protein	protein-coding
2740	chr8	10974138	10974503	+	0	NA	Intergenic	Intergenic	-33530	NR_046017	619321		NR_046017	ENSMUSG00000096938	9530052E02Rik	-	RIKEN cDNA 9530052E02 gene	ncRNA
2449	chr16	22919964	22920732	+	0	NA	5' UTR (NM_001083904, exon 1 of 7)	5' UTR (NM_001083904, exon 1 of 7)	126	NM_021564	59083		NM_021564	ENSMUSG00000022871	Fetub	2310011O17Rik|D17980|Gugu	fetuin beta	protein-coding
1404	chr2	126552714	126553584	+	0	NA	5' UTR (NM_011978, exon 1 of 10)	5' UTR (NM_011978, exon 1 of 10)	125	NM_011978	26458		NM_011978	ENSMUSG00000027359	Slc27a2	ACSVL1|FATP2|VLCS|Vlac|Vlacs	solute carrier family 27 (fatty acid transporter), member 2	protein-coding
3177	chr16	30599366	30600202	+	0	NA	promoter-TSS (NM_177632)	promoter-TSS (NM_177632)	61	NM_177632	224093		NM_177632	ENSMUSG00000046546	Fam43a	Tuf1	family with sequence similarity 43, member A	protein-coding
3348	chr4	11615069	11615462	+	0	NA	promoter-TSS (NR_166636)	promoter-TSS (NR_166636)	-255	NR_166636	102639547		NR_166636	ENSMUSG00000086103	Gm11832	-	predicted gene 11832	ncRNA
1601	chr3	138463233	138463539	+	0	NA	intron (NM_175224, intron 9 of 10)	intron (NM_175224, intron 9 of 10)	20293	NM_007410	11532		NM_007410	ENSMUSG00000028138	Adh5	Adh-5|Adh3|GSNOR	alcohol dehydrogenase 5 (class III), chi polypeptide	protein-coding
2392	chr14	25231899	25232444	+	0	NA	Intergenic	Intergenic	-88930	NR_045718	75862		NR_045718	ENSMUSG00000114916	4930572O13Rik	-	RIKEN cDNA 4930572O13 gene	ncRNA
1095	chr18	10348302	10348685	+	0	NA	intron (NM_001083628, intron 1 of 32)	7SK|RNA|RNA	23314	NM_001083628	381157		NM_001083628	ENSMUSG00000042942	Greb1l	mKIAA4095	growth regulation by estrogen in breast cancer-like	protein-coding
2794	chr8	69939653	69939941	+	0	NA	intron (NM_145596, intron 2 of 12)	intron (NM_145596, intron 2 of 12)	34586	NM_001113346	234366		NM_145596	ENSMUSG00000036180	Gatad2a	1110066C11Rik	GATA zinc finger domain containing 2A	protein-coding
165	chr1	170479512	170479766	+	0	NA	intron (NR_154593, intron 2 of 9)	intron (NR_154593, intron 2 of 9)	77471	NR_154593	70729		NM_027528	ENSMUSG00000038473	Nos1ap	6330408P19Rik|Capon	nitric oxide synthase 1 (neuronal) adaptor protein	protein-coding
1559	chr3	101923518	101924836	+	0	NA	5' UTR (NM_001039371, exon 1 of 12)	5' UTR (NM_001039371, exon 1 of 12)	276	NM_001039371	242126		NM_177729	ENSMUSG00000033147	Slc22a15	2610034P21Rik|4930477M19|A530052I06Rik	solute carrier family 22 (organic anion/cation transporter), member 15	protein-coding
2718	chr7	99976238	99976528	+	0	NA	intron (NM_175388, intron 1 of 5)	PB1D7|SINE|Alu	4075	NM_175388	108937		NM_175388	ENSMUSG00000058761	Rnf169	2900057K09Rik	ring finger protein 169	protein-coding
3035	chr11	21057958	21058735	+	0	NA	Intergenic	Intergenic	-32978	NM_023324	67245		NM_023324	ENSMUSG00000020134	Peli1	2810468L03Rik|A930031K15Rik|D11Ertd676e	pellino 1	protein-coding
633	chr13	63294235	63295100	+	0	NA	intron (NR_045794, intron 1 of 2)	intron (NR_045794, intron 1 of 2)	2480	NR_045794	100504114		NR_045794		Gm16907	-	predicted gene, 16907	ncRNA
4085	chr5	125404147	125404377	+	0	NA	Intergenic	tRNA-Ala-GCG|tRNA|tRNA	-14245	NM_019639	22190		NM_019639	ENSMUSG00000008348	Ubc	2700054O04Rik|Rps27a|TI-225|Uba52|Ubb	ubiquitin C	protein-coding
2800	chr8	72583049	72583409	+	0	NA	intron (NM_001357280, intron 4 of 4)	ORR1D2|LTR|ERVL-MaLR	11406	NM_001357278	74166		NM_144534	ENSMUSG00000031791	Tmem38a	1110001E17Rik|SPR-27|TRIC-A|mg33a	transmembrane protein 38A	protein-coding
699	chr14	25767682	25768072	+	0	NA	intron (NM_001101433, intron 1 of 3)	intron (NM_001101433, intron 1 of 3)	1195	NM_001101433	71918		NM_001101433	ENSMUSG00000055538	Zcchc24	2310047A01Rik	zinc finger, CCHC domain containing 24	protein-coding
1563	chr3	104279442	104279921	+	0	NA	Intergenic	RSINE1|SINE|B4	-59275	NM_001159354	99470		NM_133853	ENSMUSG00000052539	Magi3	4732496O19Rik|6530407C02Rik|mKIAA1634	membrane associated guanylate kinase, WW and PDZ domain containing 3	protein-coding
2515	chr19	43516425	43516705	+	0	NA	intron (NM_010324, intron 1 of 8)	intron (NM_010324, intron 1 of 8)	8040	NM_010324	14718		NM_010324	ENSMUSG00000025190	Got1	Got-1|cAspAT|cCAT	glutamic-oxaloacetic transaminase 1, soluble	protein-coding
1948	chr6	31318517	31319021	+	0	NA	intron (NR_040261, intron 3 of 4)	intron (NR_040261, intron 3 of 4)	80004	NR_040300	100503869		NR_040300		Mkln1os	Gm13845	muskelin 1, intracellular mediator containing kelch motifs, opposite strand	ncRNA
2139	chr7	80130198	80130696	+	0	NA	Intergenic	Intergenic	-15097	NM_173011	269951		NM_173011	ENSMUSG00000030541	Idh2	E430004F23|IDPm|Idh-2	isocitrate dehydrogenase 2 (NADP+), mitochondrial	protein-coding
2932	chr9	104355580	104356090	+	0	NA	Intergenic	Intergenic	-5996	NR_166651	102636046		NR_166651	ENSMUSG00000099599	Gm28548	-	predicted gene 28548	ncRNA
1889	chr5	117338547	117338819	+	0	NA	intron (NM_001033311, intron 5 of 9)	intron (NM_001033311, intron 5 of 9)	-18622	NM_021539	59043		NM_021539	ENSMUSG00000029364	Wsb2	Swip2|WSB-2	WD repeat and SOCS box-containing 2	protein-coding
2295	chr10	128003469	128003760	+	0	NA	intron (NM_001359377, intron 1 of 5)	MERVL_2A-int|LTR|ERVL	3894	NM_013786	27400		NM_013786	ENSMUSG00000025396	Hsd17b6	17betaHSD9|Hsd17b9|Rdh8	hydroxysteroid (17-beta) dehydrogenase 6	protein-coding
517	chr12	80229666	80230618	+	0	NA	intron (NM_134156, intron 1 of 20)	intron (NM_134156, intron 1 of 20)	30221	NM_134156	109711		NM_134156	ENSMUSG00000015143	Actn1	3110023F10Rik|Actn1a	actinin, alpha 1	protein-coding
406	chr11	83578419	83578831	+	0	NA	promoter-TSS (NM_011338)	promoter-TSS (NM_011338)	11	NM_011338	20308		NM_011338	ENSMUSG00000019122	Ccl9	CCF18|MRP-2|Scya10|Scya9	C-C motif chemokine ligand 9	protein-coding
707	chr14	29015899	29016276	+	0	NA	intron (NM_009785, intron 27 of 37)	intron (NM_009785, intron 27 of 37)	-2121	NM_176920	319476		NM_176920	ENSMUSG00000045776	Lrtm1	A930016D02Rik	leucine-rich repeats and transmembrane domains 1	protein-coding
801	chr15	33014152	33014570	+	0	NA	intron (NM_008304, intron 1 of 4)	intron (NM_008304, intron 1 of 4)	-68768	NM_176073	54381		NM_018755	ENSMUSG00000039007	Cpq	1190003P12Rik|2610034C17Rik|Hls2|Lal-1|Pgcp	carboxypeptidase Q	protein-coding
1612	chr3	149170249	149170568	+	0	NA	Intergenic	Intergenic	-104329	NR_040591	381482		NR_040591		Gm1653	-	predicted gene 1653	ncRNA
1943	chr6	24657702	24658022	+	0	NA	intron (NM_001167745, intron 1 of 4)	MTEa|LTR|ERVL-MaLR	7133	NM_028459	73178		NM_028459	ENSMUSG00000029684	Wasl	2900021I12Rik|3110031I02Rik|N-WASP	WASP like actin nucleation promoting factor	protein-coding
3537	chr8	128484580	128485176	+	0	NA	intron (NM_008737, intron 11 of 16)	intron (NM_008737, intron 11 of 16)	125637	NR_035436	100316680		NR_035436	ENSMUSG00000084523	Mir1903	Mirn1903|mmu-mir-1903	microRNA 1903	ncRNA
350	chr11	16742193	16742740	+	0	NA	Intergenic	B4A|SINE|B4	-9737	NM_007912	13649		NM_007912	ENSMUSG00000020122	Egfr	9030024J15Rik|Erbb|Errb1|Errp|Wa5|wa-2|wa2	epidermal growth factor receptor	protein-coding
479	chr12	25216685	25217109	+	0	NA	Intergenic	Intergenic	87723	NR_045844	432641		NR_045844		Gm17746	-	predicted gene, 17746	ncRNA
3847	chr5	116420709	116421301	+	0	NA	intron (NM_030704, intron 1 of 2)	intron (NM_030704, intron 1 of 2)	1859	NM_030704	80888		NM_030704	ENSMUSG00000041548	Hspb8	Cryac|D5Ucla4|E2IG1|H11|H11K|HSP20-like|HSP22	heat shock protein 8	protein-coding
1568	chr3	107943311	107944009	+	0	NA	promoter-TSS (NM_001379508)	promoter-TSS (NM_001379508)	74	NM_001379509	14867		NM_008184	ENSMUSG00000068762	Gstm6	-	glutathione S-transferase, mu 6	protein-coding
1264	chr19	55700413	55701219	+	0	NA	intron (NR_045318, intron 1 of 3)	intron (NR_045318, intron 1 of 3)	1388	NR_045318	77594		NR_045318		4930552P12Rik	-	RIKEN cDNA 4930552P12 gene	ncRNA
3551	chr9	78217085	78217501	+	0	NA	Intergenic	Intergenic	-13376	NM_008181	14857		NM_008181	ENSMUSG00000074183	Gsta1	Gst2-1	glutathione S-transferase, alpha 1 (Ya)	protein-coding
2216	chr1	34290277	34290565	+	0	NA	exon (NM_001276764, exon 91 of 103)	exon (NM_001276764, exon 91 of 103)	-112257	NR_165804	108167617		NR_165804	ENSMUSG00000096992	Gm26788	-	predicted gene, 26788	ncRNA
1217	chr19	30174881	30175797	+	0	NA	5' UTR (NM_138595, exon 1 of 25)	5' UTR (NM_138595, exon 1 of 25)	102	NM_138595	104174		NM_138595	ENSMUSG00000024827	Gldc	D030049L12Rik|D19Wsu57e|b2b2679Clo	glycine decarboxylase	protein-coding
3770	chr9	32718975	32719219	+	0	NA	intron (NM_011808, intron 1 of 7)	ID4|SINE|ID	23060	NM_001372537	23871		NM_011808	ENSMUSG00000032035	Ets1	D230050P06|Ets-1|Tpl1|p54|vs	E26 avian leukemia oncogene 1, 5' domain	protein-coding
1597	chr3	133679963	133680216	+	0	NA	Intergenic	Lx7|LINE|L1	111430	NR_166483	620205		NR_166483	ENSMUSG00000106069	Gm6135	EG620205	prediticted gene 6135	ncRNA
3227	chr18	44452645	44453086	+	0	NA	intron (NM_001085373, intron 14 of 18)	intron (NM_001085373, intron 14 of 18)	72365	NM_027490	70640		NM_027490	ENSMUSG00000024472	Dcp2	2410015D23Rik|5730537H01Rik	decapping mRNA 2	protein-coding
2596	chr4	86436214	86436944	+	0	NA	Intergenic	Intergenic	121724	NM_001081096	75811		NM_001081096	ENSMUSG00000028492	Saxo1	4930500O09Rik|Fam154a	stabilizer of axonemal microtubules 1	protein-coding
3609	chr15	39855874	39856232	+	0	NA	intron (NM_001164466, intron 1 of 9)	intron (NM_001164466, intron 1 of 9)	1417	NM_022722	64705		NM_022722	ENSMUSG00000022304	Dpys	1200017I10Rik|1300004I01Rik|DHP|DHPase	dihydropyrimidinase	protein-coding
2862	chr9	21015342	21016158	+	0	NA	promoter-TSS (NM_010493)	promoter-TSS (NM_010493)	-190	NM_010493	15894		NM_010493	ENSMUSG00000037405	Icam1	CD54|Icam-1|Ly-47|MALA-2	intercellular adhesion molecule 1	protein-coding
3622	chr17	28438831	28439065	+	0	NA	intron (NM_010220, intron 2 of 10)	intron (NM_010220, intron 2 of 10)	47201	NM_010220	14229		NM_010220	ENSMUSG00000024222	Fkbp5	D17Ertd592e|Dit1|FKBP-5|FKBP51	FK506 binding protein 5	protein-coding
522	chr12	81108527	81108987	+	0	NA	intron (NM_022316, intron 3 of 12)	intron (NM_022316, intron 3 of 12)	-57394	NR_037227	100526532		NR_037227	ENSMUSG00000092673	Mir3067	mir-3067|mmu-mir-3067	microRNA 3067	ncRNA
2191	chr7	130799420	130799989	+	0	NA	intron (NM_001081038, intron 9 of 15)	intron (NM_001081038, intron 9 of 15)	25565	NM_001374628	330660		NM_001081038	ENSMUSG00000040298	Btbd16	E330040A16Rik	BTB domain containing 16	protein-coding
4146	chr4	122455189	122455477	+	0	NA	Intergenic	Intergenic	-141514	NM_001378656	666931		NM_001378656		Gm10573	-	predicted gene 10573	protein-coding
2579	chr3	129836066	129836300	+	0	NA	promoter-TSS (NM_001329552)	promoter-TSS (NM_001329552)	-556	NM_001329552	12630		NM_007686	ENSMUSG00000058952	Cfi	-	complement component factor i	protein-coding
3343	chr4	6914103	6914682	+	0	NA	intron (NM_001377079, intron 2 of 9)	intron (NM_001377079, intron 2 of 9)	76444	NM_145711	252838		NM_145711	ENSMUSG00000041272	Tox	1700007F02Rik	thymocyte selection-associated high mobility group box	protein-coding
178	chr1	179114436	179114700	+	0	NA	intron (NM_027188, intron 5 of 11)	intron (NM_027188, intron 5 of 11)	403473	NM_027188	69726		NM_027188	ENSMUSG00000055067	Smyd3	2410008A19Rik|Zmynd1	SET and MYND domain containing 3	protein-coding
3881	chr14	25686592	25686867	+	0	NA	Intergenic	Intergenic	-7441	NM_134084	105675		NM_134084	ENSMUSG00000021868	Ppif	CyP-D|CyP-F|CypD|PPIase	peptidylprolyl isomerase F (cyclophilin F)	protein-coding
3026	chr10	122379729	122380409	+	0	NA	Intergenic	Intergenic	-68430	NM_016847	54140		NM_016847	ENSMUSG00000020123	Avpr1a	AVPR|Avpr1|V1a|V1aR	arginine vasopressin receptor 1A	protein-coding
267	chr10	75565574	75566565	+	0	NA	intron (NM_001379537, intron 2 of 14)	intron (NM_001379537, intron 2 of 14)	1937	NM_001379538	14598		NM_008116	ENSMUSG00000006345	Ggt1	CD224|GGT|GGT 1|GGT-1|Ggtp|dwg	gamma-glutamyltransferase 1	protein-coding
553	chr12	116352423	116352812	+	0	NA	intron (NM_028731, intron 13 of 21)	intron (NM_028731, intron 13 of 21)	52544	NR_028421	319545		NR_028421	ENSMUSG00000112980	D430020J02Rik	-	RIKEN cDNA D430020J02 gene	ncRNA
3486	chr7	130265875	130266694	+	0	NA	5' UTR (NM_001347638, exon 1 of 16)	5' UTR (NM_001347638, exon 1 of 16)	524	NM_201601	14183		NM_010207	ENSMUSG00000030849	Fgfr2	Bek|Fgfr-2|Fgfr-7|Fgfr2b|Fgfr7|KGFR|KGFRTr|svs	fibroblast growth factor receptor 2	protein-coding
2017	chr6	99990686	99991427	+	0	NA	Intergenic	Intergenic	-264664	NM_001037539	50501		NM_015768	ENSMUSG00000030069	Prok2	Bv8|PK2|Prok1	prokineticin 2	protein-coding
1016	chr17	32690987	32691350	+	0	NA	intron (NM_001346538, intron 3 of 12)	intron (NM_001346538, intron 3 of 12)	5509	NM_134127	106648		NM_134127	ENSMUSG00000073424	Cyp4f15	Cyp4f-15	cytochrome P450, family 4, subfamily f, polypeptide 15	protein-coding
1765	chr4	150488081	150488620	+	0	NA	intron (NM_001085492, intron 7 of 22)	intron (NM_001085492, intron 7 of 22)	163824	NM_001355737	242773		NM_173774	ENSMUSG00000039838	Slc45a1	C230078B22|Dnb5|PAST-A	solute carrier family 45, member 1	protein-coding
2064	chr6	135302432	135302985	+	0	NA	Intergenic	Intergenic	7676	NM_029595	76400		NM_029595	ENSMUSG00000047104	Pbp2	1700023A18Rik|Pebp-2|Pebp2	phosphatidylethanolamine binding protein 2	protein-coding
584	chr13	34465866	34466230	+	0	NA	Intergenic	Intergenic	-120830	NM_001382849	73102		NM_001033167	ENSMUSG00000038267	Slc22a23	3110004L20Rik	solute carrier family 22, member 23	protein-coding
2713	chr7	96796309	96796943	+	0	NA	intron (NR_045874, intron 2 of 3)	intron (NR_045874, intron 2 of 3)	4923	NR_045874	791381		NR_045874	ENSMUSG00000053049	Gm15413	-	predicted gene 15413	ncRNA
725	chr14	47465476	47465878	+	0	NA	Intergenic	Intergenic	-6884	NM_001146086	78938		NM_030236	ENSMUSG00000037536	Fbxo34	2900057B08Rik|5830426G16Rik	F-box protein 34	protein-coding
3156	chr15	85734686	85736186	+	0	NA	promoter-TSS (NM_001113418)	promoter-TSS (NM_001113418)	-128	NM_001113418	19013		NM_011144	ENSMUSG00000022383	Ppara	4933429D07Rik|Nr1c1|PPAR-alpha|PPARalpha|Ppar	peroxisome proliferator activated receptor alpha	protein-coding
904	chr16	18176134	18177077	+	0	NA	Intergenic	Intergenic	-11435	NR_105785	102465189		NR_105785	ENSMUSG00000099293	Mir6366	Gm27720|mmu-mir-6366	microRNA 6366	ncRNA
3996	chr4	140624498	140625240	+	0	NA	intron (NM_001112722, intron 1 of 27)	intron (NM_001112722, intron 1 of 27)	23887	NM_001112723	72754		NM_172415	ENSMUSG00000040964	Arhgef10l	2810441C07Rik	Rho guanine nucleotide exchange factor 10-like	protein-coding
2893	chr9	62145277	62145530	+	0	NA	Intergenic	Intergenic	-22794	NM_001368304	93683		NM_033320	ENSMUSG00000032252	Glce	1110017N23Rik|C130034A12Rik|Hsepi	glucuronyl C5-epimerase	protein-coding
3453	chr7	19686490	19687304	+	0	NA	Intergenic	RMER20A|LTR|ERVK	-5437	NM_001309799	105886299		NM_001309799	ENSMUSG00000109350	Apoc2l	Apoc4-apoc2|Gm44805	apolipoprotein C2 like	protein-coding
212	chr10	25519861	25520355	+	0	NA	intron (NM_001358751, intron 17 of 17)	intron (NM_001358751, intron 17 of 17)	16164	NM_001195596	100504474		NM_001195596	ENSMUSG00000096546	Smlr1	2010003K15Rik	small leucine-rich protein 1	protein-coding
3183	chr16	69904349	69904762	+	0	NA	Intergenic	Intergenic	-40811	NM_173069	224318		NM_173069	ENSMUSG00000063163	Speer2	SPEER-2	spermatogenesis associated glutamate (E)-rich protein 2	protein-coding
2937	chr9	110350649	110350973	+	0	NA	intron (NM_001001144, intron 1 of 22)	intron (NM_001001144, intron 1 of 22)	17455	NM_001001144	235623		NM_001001144	ENSMUSG00000032485	Scap	9530044G19|mKIAA0199	SREBF chaperone	protein-coding
1936	chr6	17508233	17508511	+	0	NA	intron (NM_008591, intron 3 of 21)	intron (NM_008591, intron 3 of 21)	44415	NM_008591	17295		NM_008591	ENSMUSG00000009376	Met	HGF|HGFR|Par4|c-Met	met proto-oncogene	protein-coding
1379	chr2	92582641	92582926	+	0	NA	Intergenic	Intergenic	-9423	NR_106080	102466819		NR_106080	ENSMUSG00000099223	Mir7221	Gm27378|mmu-mir-7221	microRNA 7221	ncRNA
2001	chr6	90462881	90463948	+	0	NA	intron (NM_023184, intron 1 of 2)	intron (NM_023184, intron 1 of 2)	838	NM_001355668	66277		NM_023184	ENSMUSG00000030087	Klf15	1810013I09Rik|CKLF|KKLF|hlb444	Kruppel-like transcription factor 15	protein-coding
290	chr10	95297639	95298353	+	0	NA	intron (NM_001330138, intron 2 of 2)	intron (NM_001330138, intron 2 of 2)	25713	NM_001330138	12905		NM_009950	ENSMUSG00000045867	Cradd	RAIDD	CASP2 and RIPK1 domain containing adaptor with death domain	protein-coding
2695	chr7	12998032	12998406	+	0	NA	promoter-TSS (NM_009512)	promoter-TSS (NM_009512)	-27	NM_009512	26459		NM_009512	ENSMUSG00000030382	Slc27a5	FACVL3|FATP5|VLCS-H2|VLCSH2|Vlacsr	solute carrier family 27 (fatty acid transporter), member 5	protein-coding
839	chr15	78436877	78437207	+	0	NA	non-coding (NR_110357, exon 6 of 7)	non-coding (NR_110357, exon 6 of 7)	8478	NM_001289672	72844		NM_001081367	ENSMUSG00000033287	Kctd17	2900008M13Rik	potassium channel tetramerisation domain containing 17	protein-coding
205	chr10	18844315	18845562	+	0	NA	promoter-TSS (NM_022032)	promoter-TSS (NM_022032)	-133	NM_022032	64058		NM_022032	ENSMUSG00000019851	Perp	1110017A08Rik|KCP1|KRTCAP1|PIGPC1|THW	PERP, TP53 apoptosis effector	protein-coding
2951	chr9	122132159	122132542	+	0	NA	intron (NM_133741, intron 2 of 6)	RSINE1|SINE|B4	14891	NM_001357776	20623		NM_133741	ENSMUSG00000038145	Snrk	2010012F07Rik|E030034B15|mKIAA0096	SNF related kinase	protein-coding
125	chr1	131797120	131797821	+	0	NA	promoter-TSS (NM_178079)	promoter-TSS (NM_178079)	72	NM_001357478	212933		NM_178079	ENSMUSG00000042251	Pm20d1	4732466D17Rik	peptidase M20 domain containing 1	protein-coding
893	chr16	13190469	13190879	+	0	NA	Intergenic	Intergenic	-65807	NM_001122667	239719		NM_153588	ENSMUSG00000009569	Mrtfb	Gt4-1|MRTF-B|Mkl2|SOLOIST|mKIAA1243	myocardin related transcription factor B	protein-coding
3172	chr16	23334008	23334471	+	0	NA	intron (NM_001252505, intron 5 of 7)	RLTR42-int|LTR|ERVK	43769	NM_001252506	20440		NM_145933	ENSMUSG00000022885	St6gal1	Siat1|St6Gal-I|St6gal|St6galI	beta galactoside alpha 2,6 sialyltransferase 1	protein-coding
1201	chr19	12601139	12601625	+	0	NA	intron (NM_001013762, intron 1 of 5)	intron (NM_001013762, intron 1 of 5)	1366	NM_001013762	240549		NM_001013762	ENSMUSG00000071633	Gm4952	EG240549	predicted gene 4952	protein-coding
1396	chr2	118441935	118442591	+	0	NA	intron (NM_013719, intron 18 of 38)	L2b|LINE|L2	37433	NM_009273	20813		NM_009273	ENSMUSG00000009549	Srp14	14kDa	signal recognition particle 14	protein-coding
2397	chr14	30888257	30888795	+	0	NA	intron (NM_018746, intron 2 of 22)	intron (NM_018746, intron 2 of 22)	2050	NM_001159299	16427		NM_018746	ENSMUSG00000021922	Itih4	ITI-HC4|Itih-4|PK-120	inter alpha-trypsin inhibitor, heavy chain 4	protein-coding
481	chr12	28589415	28589940	+	0	NA	Intergenic	Intergenic	-7149	NM_053156	94041		NM_053156	ENSMUSG00000020636	Allc	1700012B22Rik|Alc	allantoicase	protein-coding
4133	chr1	13561481	13561935	+	0	NA	Intergenic	Intergenic	28202	NM_028173	72265		NM_028173	ENSMUSG00000025935	Tram1	1810049E02Rik|TRAMP	translocating chain-associating membrane protein 1	protein-coding
778	chr15	3601791	3602098	+	0	NA	Intergenic	Intergenic	-18592	NM_010284	14600		NM_010284	ENSMUSG00000055737	Ghr	GHBP|GHR/BP	growth hormone receptor	protein-coding
3469	chr7	68696930	68697390	+	0	NA	Intergenic	Intergenic	52078	NM_001042592	66412		NM_025549	ENSMUSG00000042659	Arrdc4	2410003C09Rik	arrestin domain containing 4	protein-coding
3979	chr2	173173823	173174763	+	0	NA	Intergenic	Intergenic	21220	NM_011044	18534		NM_011044	ENSMUSG00000027513	Pck1	PEPCK|PEPCK-C|Pck-1	phosphoenolpyruvate carboxykinase 1, cytosolic	protein-coding
3336	chr3	145798754	145799230	+	0	NA	intron (NM_026993, intron 1 of 5)	intron (NM_026993, intron 1 of 5)	40300	NM_026993	69219		NM_026993	ENSMUSG00000028194	Ddah1	2410006N07Rik|2510015N06Rik	dimethylarginine dimethylaminohydrolase 1	protein-coding
2368	chr13	20116918	20117262	+	0	NA	intron (NM_080288, intron 1 of 21)	intron (NM_080288, intron 1 of 21)	26583	NM_080288	140580		NM_080288	ENSMUSG00000041112	Elmo1	6330578D22Rik|C230095H21Rik|CED-12	engulfment and cell motility 1	protein-coding
3420	chr6	43266468	43266816	+	0	NA	intron (NM_133674, intron 1 of 14)	intron (NM_133674, intron 1 of 14)	998	NM_133674	54324		NM_133674	ENSMUSG00000033542	Arhgef5	2210412D05Rik|Tim1	Rho guanine nucleotide exchange factor 5	protein-coding
4124	chr3	27201530	27201679	+	0	NA	intron (NM_178772, intron 1 of 4)	B1F|SINE|Alu	18600	NM_178772	320024		NM_178772	ENSMUSG00000027698	Nceh1	Aadacl1|B230106I24Rik|CPO-BP|Nceh	neutral cholesterol ester hydrolase 1	protein-coding
602	chr13	44409074	44409779	+	0	NA	Intergenic	Intergenic	-30301	NR_045489	69491		NR_045489	ENSMUSG00000098144	1700029N11Rik	-	RIKEN cDNA 1700029N11 gene	ncRNA
3371	chr4	128839837	128840606	+	0	NA	Intergenic	Intergenic	-34109	NM_001081098	230761		NM_001081098	ENSMUSG00000028799	Zfp362	-	zinc finger protein 362	protein-coding
886	chr16	8566470	8566799	+	0	NA	intron (NM_001170978, intron 1 of 14)	intron (NM_001170978, intron 1 of 14)	53205	NM_172961	268860		NM_172961	ENSMUSG00000057880	Abat	9630038C02Rik|Gabaat|Gabat|Gm9851|I54|Laibat	4-aminobutyrate aminotransferase	protein-coding
3044	chr11	73084848	73085374	+	0	NA	Intergenic	Intergenic	-5472	NM_008399	16407		NM_008399	ENSMUSG00000005947	Itgae	A530055J10|CD103|aM290|alpha-E1|alpha-M290	integrin alpha E, epithelial-associated	protein-coding
3325	chr3	127374320	127374724	+	0	NA	intron (NM_001327939, intron 1 of 45)	Lx8|LINE|L1	34536	NM_001327939	109676		NM_178655	ENSMUSG00000032826	Ank2	100043364|Ank-2|Gm4392	ankyrin 2, brain	protein-coding
562	chr13	4429096	4429421	+	0	NA	Intergenic	Intergenic	-5085	NM_030611	83702		NM_030611	ENSMUSG00000021210	Akr1c6	3alpha-HSD|Akr1c1|Hsd17b5	aldo-keto reductase family 1, member C6	protein-coding
2363	chr12	109533307	109533687	+	0	NA	Intergenic	Intergenic	-7499	NR_027652	17263		NM_144513	ENSMUSG00000021268	Meg3	2900016C05Rik|3110050O07Rik|6330408G06Rik|D12Bwg1266e|Gtl2	maternally expressed 3	ncRNA
2012	chr6	94729707	94730278	+	0	NA	Intergenic	Intergenic	-29847	NM_001355269	16206		NM_008377	ENSMUSG00000030029	Lrig1	D6Bwg0781e|Img|LIG-1	leucine-rich repeats and immunoglobulin-like domains 1	protein-coding
4054	chr1	72211747	72212472	+	0	NA	exon (NM_001005423, exon 1 of 5)	exon (NM_001005423, exon 1 of 5)	198	NM_001005423	381269		NM_001005423	ENSMUSG00000039395	Mreg	Gm974|Wdt2|dsu	melanoregulin	protein-coding
1315	chr2	33210460	33211432	+	0	NA	intron (NM_175211, intron 8 of 19)	RMER1A|Other|Other	-5015	NM_011923	26360		NM_011923	ENSMUSG00000004105	Angptl2	Arp2	angiopoietin-like 2	protein-coding
648	chr13	81131892	81132216	+	0	NA	intron (NM_054053, intron 87 of 89)	intron (NM_054053, intron 87 of 89)	167980	NR_015587	319983		NR_015587	ENSMUSG00000097098	9330111N05Rik	-	RIKEN cDNA 9330111N05 gene	ncRNA
765	chr14	100132523	100132885	+	0	NA	intron (NM_010636, intron 1 of 6)	intron (NM_010636, intron 1 of 6)	17092	NM_010636	16597		NM_010636	ENSMUSG00000072294	Klf12	2700063E05Rik|AP-2rep|B130052C06Rik|D530033K05Rik	Kruppel-like transcription factor 12	protein-coding
4138	chr15	75592796	75593394	+	0	NA	Intergenic	Intergenic	-3535	NM_001347039	68453		NM_026730	ENSMUSG00000022579	Gpihbp1	1110002J19Rik|GPI-HBP1	GPI-anchored HDL-binding protein 1	protein-coding
1410	chr2	134976705	134977095	+	0	NA	intron (NM_019677, intron 2 of 32)	LTR16A2|LTR|ERVL	190736	NM_001145830	18795		NM_019677	ENSMUSG00000051177	Plcb1	3110043I21Rik|Plcb|mKIAA0581	phospholipase C, beta 1	protein-coding
227	chr10	43489511	43489876	+	0	NA	intron (NM_199028, intron 1 of 3)	intron (NM_199028, intron 1 of 3)	-2946	NM_001359601	331623		NM_199028	ENSMUSG00000038214	Bend3	mKIAA1553	BEN domain containing 3	protein-coding
