PeakID (cmd=annotatePeaks.pl beds/community0.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
3265	chr10	39649644	39649902	+	0	NA	intron (NM_134000, intron 7 of 8)	intron (NM_134000, intron 7 of 8)	-36091	NR_152260	100504626		NR_152259	ENSMUSG00000086915	Gm16364	Gm16365|Hilnc	predicted gene 16364	ncRNA
4466	chr3	51701066	51701227	+	0	NA	intron (NM_001004176, intron 2 of 4)	intron (NM_001004176, intron 2 of 4)	39967	NM_001310482	211666		NM_174995	ENSMUSG00000074604	Mgst2	GST2|MGST-II	microsomal glutathione S-transferase 2	protein-coding
6822	chr6	56868358	56868791	+	0	NA	intron (NM_012056, intron 6 of 9)	intron (NM_012056, intron 6 of 9)	33312	NM_001252374	107569		NM_026004	ENSMUSG00000029780	Nt5c3	1600024P05Rik|2610206B05Rik|3110004A18Rik|Nt5c3a|Nt5y|P5'N-1|P5N-1|PN-1|PN-I|PSN1|UMPH|Umph-1|Umph1|cN-III|lupin|p36	5'-nucleotidase, cytosolic III	protein-coding
1460	chr5	35035532	35036377	+	0	NA	Intergenic	Intergenic	-5555	NM_019447	54426		NM_019447	ENSMUSG00000029102	Hgfac	HGFA	hepatocyte growth factor activator	protein-coding
3056	chr1	97754450	97754970	+	0	NA	intron (NM_173760, intron 6 of 27)	CT-rich|Low_complexity|Low_complexity	15382	NM_173760	227399		NM_173760	ENSMUSG00000040648	Ppip5k2	Cfap160|D330021B20|Hisppd1|Vip2|mKIAA0433	diphosphoinositol pentakisphosphate kinase 2	protein-coding
222	chr19	28770472	28770861	+	0	NA	Intergenic	Intergenic	-64469	NM_009199	20510		NM_009199	ENSMUSG00000024935	Slc1a1	D130048G10Rik|EAAC1|EAAC2|EAAT3|MEAAC1	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1	protein-coding
3951	chr14	22055936	22056734	+	0	NA	intron (NM_028275, intron 2 of 6)	intron (NM_028275, intron 2 of 6)	36623	NM_028275	76633		NM_028275	ENSMUSG00000063458	Lrmda	1700112E06Rik|2700009F18Rik	leucine rich melanocyte differentiation associated	protein-coding
7239	chr13	23397007	23397281	+	0	NA	Intergenic	Intergenic	26722	NM_013924	30946		NM_013924	ENSMUSG00000036376	Abt1	-	activator of basal transcription 1	protein-coding
4968	chr10	79946501	79947383	+	0	NA	intron (NM_001288626, intron 4 of 8)	intron (NM_001288626, intron 4 of 8)	-13210	NM_175450	216156		NM_175450	ENSMUSG00000035754	Wdr18	2310012I10Rik	WD repeat domain 18	protein-coding
3791	chr13	23308614	23309204	+	0	NA	intron (NR_126444, intron 1 of 1)	intron (NR_126444, intron 1 of 1)	4498	NR_126444	75322		NR_126443	ENSMUSG00000085488	4930557F10Rik	-	RIKEN cDNA 4930557F10 gene	ncRNA
8187	chr11	72466755	72467887	+	0	NA	intron (NM_153060, intron 2 of 12)	intron (NM_153060, intron 2 of 12)	7706	NM_001276383	216892		NM_153060	ENSMUSG00000040447	Spns2	-	SPNS lysolipid transporter 2, sphingosine-1-phosphate	protein-coding
4609	chr9	123981735	123982272	+	0	NA	intron (NM_007718, intron 1 of 1)	intron (NM_007718, intron 1 of 1)	4712	NM_007718	12770		NM_007718	ENSMUSG00000064039	Ccr1l1	Cmkbr1l1	C-C motif chemokine receptor 1 like 1	protein-coding
7782	chr10	67536947	67537963	+	0	NA	promoter-TSS (NM_010118)	promoter-TSS (NM_010118)	-111	NM_001373986	13654		NM_010118	ENSMUSG00000037868	Egr2	Egr-2|Krox-20|Krox20|NGF1-B|Zfp-25|Zfp-6	early growth response 2	protein-coding
3387	chr10	128627586	128627876	+	0	NA	Intergenic	Lx9|LINE|L1	-1225	NM_013765	27370		NM_013765	ENSMUSG00000025362	Rps26	-	ribosomal protein S26	protein-coding
7044	chr8	110720829	110721909	+	0	NA	promoter-TSS (NM_198625)	promoter-TSS (NM_198625)	-107	NM_198625	244654		NM_198625	ENSMUSG00000033763	Mtss2	ABBA|Mtss1l	MTSS I-BAR domain containing 2	protein-coding
593	chr2	121509455	121509959	+	0	NA	5' UTR (NM_001369185, exon 1 of 13)	5' UTR (NM_001369185, exon 1 of 13)	1214	NM_001369185	241627		NM_030234	ENSMUSG00000027242	Wdr76	5830411K18Rik|6030457D09	WD repeat domain 76	protein-coding
7777	chr1	194879215	194880405	+	0	NA	Intergenic	Intergenic	57809	NR_039539	100628615		NR_039539	ENSMUSG00000092633	Mir3962	mir-3962|mmu-mir-3962|mu-mir-3962	microRNA 3962	ncRNA
6838	chr6	91212474	91213225	+	0	NA	promoter-TSS (NM_001081437)	promoter-TSS (NM_001081437)	85	NM_001081437	14115		NM_007992	ENSMUSG00000064080	Fbln2	5730577E14Rik|FIBL-2	fibulin 2	protein-coding
88	chr18	64527213	64527921	+	0	NA	Intergenic	Intergenic	-11052	NM_001142950	70223		NM_027350	ENSMUSG00000024587	Nars1	3010001M15Rik|ASNRS|Nars	asparaginyl-tRNA synthetase 1	protein-coding
3889	chr13	89401077	89401640	+	0	NA	Intergenic	Intergenic	-139278	NM_013500	12950		NM_013500	ENSMUSG00000021613	Hapln1	CLP|Crtl1|Crtl1l|LP|LP-1	hyaluronan and proteoglycan link protein 1	protein-coding
1023	chr3	142332168	142332484	+	0	NA	intron (NM_001190853, intron 3 of 9)	intron (NM_001190853, intron 3 of 9)	59524	NM_001190857	56376		NM_019808	ENSMUSG00000028273	Pdlim5	1110001A05Rik|Enh|Enh1|Enh2|Enh3|LIM	PDZ and LIM domain 5	protein-coding
7094	chr9	75263960	75264330	+	0	NA	intron (NM_001081322, intron 12 of 40)	intron (NM_001081322, intron 12 of 40)	32131	NM_001081322	208943		NM_145366	ENSMUSG00000033590	Myo5c	9130003O20Rik|C330029I24	myosin VC	protein-coding
6221	chr17	78327028	78327670	+	0	NA	intron (NM_015800, intron 7 of 16)	intron (NM_015800, intron 7 of 16)	90803	NM_001285946	225020		NM_199448	ENSMUSG00000056121	Fez2	9030616F16|D17Ertd315e	fasciculation and elongation protein zeta 2	protein-coding
3372	chr10	117934488	117935484	+	0	NA	intron (NR_045342, intron 2 of 3)	intron (NR_045342, intron 2 of 3)	9527	NR_045342	71067		NR_045342	ENSMUSG00000112500	4933411E08Rik	-	RIKEN cDNA 4933411E08 gene	ncRNA
575	chr2	114156637	114157244	+	0	NA	intron (NM_001290788, intron 7 of 33)	intron (NM_001290788, intron 7 of 33)	-6370	NR_105968	102465982		NR_105968	ENSMUSG00000098464	Mir7002	Gm27429|mmu-mir-7002	microRNA 7002	ncRNA
8172	chr2	26030366	26030610	+	0	NA	Intergenic	Intergenic	-8728	NM_133835	98766		NM_133835	ENSMUSG00000036352	Ubac1	1110033G07Rik|GBDR1|Gdbr1|Kpc2|Ubadc1	ubiquitin associated domain containing 1	protein-coding
3741	chr12	112623564	112624228	+	0	NA	intron (NM_007421, intron 1 of 12)	intron (NM_007421, intron 1 of 12)	3849	NM_007421	11565		NM_007421	ENSMUSG00000011148	Adss1	Adss|Adssl1	adenylosuccinate synthase 1	protein-coding
2174	chr7	64036207	64036610	+	0	NA	Intergenic	Intergenic	34504	NR_169111	102635243		NR_169109	ENSMUSG00000108393	Gm32633	Gm45055	predicted gene, 32633	ncRNA
1184	chr4	82848661	82849313	+	0	NA	intron (NR_149737, intron 2 of 7)	L2c|LINE|L2	10686	NM_026647	68268		NM_026647	ENSMUSG00000028403	Zdhhc21	9130404H11Rik|D130004H04Rik|DHHC21|dep	zinc finger, DHHC domain containing 21	protein-coding
7584	chr10	128737386	128737865	+	0	NA	promoter-TSS (NM_001372366)	promoter-TSS (NM_001372366)	-13	NM_001372366	13139		NM_016811	ENSMUSG00000025357	Dgka	80kDa|Dagk1	diacylglycerol kinase, alpha	protein-coding
599	chr2	121787815	121788153	+	0	NA	intron (NM_172673, intron 1 of 14)	MTE2a|LTR|ERVL-MaLR	19073	NM_172673	228564		NM_172673	ENSMUSG00000027238	Frmd5	1500032A09Rik|A930004K21Rik	FERM domain containing 5	protein-coding
5210	chr11	79552672	79552945	+	0	NA	intron (NM_010897, intron 47 of 57)	RLTR9A3|LTR|ERVK	-22199	NM_010161	14017		NM_010161	ENSMUSG00000078771	Evi2a	Evi-2|Evi2	ecotropic viral integration site 2a	protein-coding
5182	chr11	64434764	64436157	+	0	NA	non-coding (NR_028445, exon 1 of 1)	non-coding (NR_028445, exon 1 of 1)	128	NM_178870	15478		NM_178870	ENSMUSG00000047759	Hs3st3a1	3Ost3a|Hs3st3a	heparan sulfate (glucosamine) 3-O-sulfotransferase 3A1	protein-coding
6898	chr7	24293503	24293808	+	0	NA	intron (NM_009561, intron 5 of 6)	ERVB7_2B-LTR_MM|LTR|ERVK	5894	NM_009561	22719		NM_009561	ENSMUSG00000050605	Zfp61	-	zinc finger protein 61	protein-coding
6175	chr17	56706447	56706967	+	0	NA	intron (NM_001252466, intron 9 of 16)	intron (NM_001252466, intron 9 of 16)	10214	NM_178926	106639		NM_178926	ENSMUSG00000054723	Vmac	-	vimentin-type intermediate filament associated coiled-coil protein	protein-coding
2568	chr8	105339892	105340322	+	0	NA	intron (NM_177699, intron 1 of 21)	intron (NM_177699, intron 1 of 21)	7863	NM_177699	234686		NM_177699	ENSMUSG00000014778	Fhod1	FHOS|FHOS1	formin homology 2 domain containing 1	protein-coding
7034	chr8	91353096	91353559	+	0	NA	intron (NM_011936, intron 1 of 8)	intron (NM_011936, intron 1 of 8)	39802	NM_011936	26383		NM_011936	ENSMUSG00000055932	Fto	mKIAA1752	FTO alpha-ketoglutarate dependent dioxygenase	protein-coding
6776	chr5	139722706	139723193	+	0	NA	intron (NM_174850, intron 1 of 16)	intron (NM_174850, intron 1 of 16)	13384	NM_174850	231830		NM_174850	ENSMUSG00000036718	Micall2	A930021H16Rik|JRAB|MICAL-L2|mFLJ00139	MICAL-like 2	protein-coding
941	chr3	105913763	105915018	+	0	NA	intron (NM_027025, intron 2 of 6)	intron (NM_027025, intron 2 of 6)	9969	NM_009631	11542		NM_009631	ENSMUSG00000000562	Adora3	A3AR|A3R|AA3R|ARA3|Gpcr2	adenosine A3 receptor	protein-coding
3674	chr12	77060831	77061077	+	0	NA	Intergenic	Intergenic	-98706	NM_008558	17187		NM_008558	ENSMUSG00000059436	Max	bHLHd4|bHLHd5|bHLHd6|bHLHd7|bHLHd8	Max protein	protein-coding
4618	chr1	33604162	33604638	+	0	NA	intron (NM_008922, intron 7 of 13)	intron (NM_008922, intron 7 of 13)	65394	NM_008922	19076		NM_008922	ENSMUSG00000026134	Prim2	-	DNA primase, p58 subunit	protein-coding
7249	chr13	67682998	67683831	+	0	NA	promoter-TSS (NM_001001187)	promoter-TSS (NM_001001187)	98	NM_001001187	408068		NM_175676	ENSMUSG00000048280	Zfp738	3830402I07Rik|6720487G11Rik	zinc finger protein 738	protein-coding
4685	chr1	86225220	86225449	+	0	NA	intron (NM_030184, intron 19 of 24)	intron (NM_030184, intron 19 of 24)	70554	NM_030184	78795		NM_027456	ENSMUSG00000062590	Armc9	3830422A13Rik|4831423D23Rik|4930438O05Rik|5730415N24Rik	armadillo repeat containing 9	protein-coding
3770	chr13	21214991	21215931	+	0	NA	Intergenic	tRNA-Arg-CGG|tRNA|tRNA	35530	NM_009054	19720		NM_009054	ENSMUSG00000021326	Trim27	Gm19403|Rfp	tripartite motif-containing 27	protein-coding
1501	chr5	66031767	66032182	+	0	NA	intron (NM_139065, intron 3 of 6)	intron (NM_139065, intron 3 of 6)	-27689	NR_027961	231253		NM_177679	ENSMUSG00000054598	9130230L23Rik	-	RIKEN cDNA 9130230L23 gene	ncRNA
6897	chr7	24270025	24270712	+	0	NA	promoter-TSS (NM_009567)	promoter-TSS (NM_009567)	-50	NM_009567	22755		NM_009567	ENSMUSG00000055305	Zfp93	Znf235	zinc finger protein 93	protein-coding
7101	chr9	84090055	84091339	+	0	NA	intron (NM_001305935, intron 9 of 10)	intron (NM_001305935, intron 9 of 10)	141916	NM_199195	12040		NM_199195	ENSMUSG00000032263	Bckdhb	BCKDE1B|BCKDH E1-beta	branched chain ketoacid dehydrogenase E1, beta polypeptide	protein-coding
6349	chr19	59920823	59921459	+	0	NA	intron (NM_001033172, intron 3 of 5)	intron (NM_001033172, intron 3 of 5)	22223	NM_001033172	74998		NM_001033172	ENSMUSG00000040022	Rab11fip2	4930470G04Rik|A830046J09Rik|Nrip11	RAB11 family interacting protein 2 (class I)	protein-coding
2567	chr8	105311744	105312222	+	0	NA	TTS (NM_001368409)	TTS (NM_001368409)	-3523	NR_029761	723841		NR_029761	ENSMUSG00000070130	Mir328	Mirn328|miR-328|mmu-mir-328	microRNA 328	ncRNA
5845	chr15	62134261	62134668	+	0	NA	intron (NR_132746, intron 2 of 6)	intron (NR_132746, intron 2 of 6)	84987	NR_003523	67552		NM_026230		Macroh2a3	4933432H23Rik|H2afy3	macroH2A.3 histone	pseudo
7173	chr1	184833506	184833831	+	0	NA	intron (NM_133684, intron 3 of 7)	intron (NM_133684, intron 3 of 7)	-11180	NR_035502	100316821		NR_035502	ENSMUSG00000088559	Mir1981	mir-1981|mmu-mir-1981	microRNA 1981	ncRNA
2516	chr8	80660833	80661757	+	0	NA	intron (NM_001167898, intron 2 of 7)	intron (NM_001167898, intron 2 of 7)	50256	NM_001167898	333315		NM_001167898	ENSMUSG00000042353	Frem3	Gm795|NV2	Fras1 related extracellular matrix protein 3	protein-coding
1573	chr5	103774980	103775455	+	0	NA	intron (NM_001080798, intron 1 of 19)	intron (NM_001080798, intron 1 of 19)	20644	NM_001080798	17355		NM_133919	ENSMUSG00000029313	Aff1	9630032B01Rik|Af4|Mllt2h|Rob	AF4/FMR2 family, member 1	protein-coding
5762	chr14	103649841	103651161	+	0	NA	exon (NM_198014, exon 1 of 7)	exon (NM_198014, exon 1 of 7)	273	NM_001361639	105439		NM_198014	ENSMUSG00000055717	Slain1	9630044O09Rik	SLAIN motif family, member 1	protein-coding
7836	chr12	69962282	69962822	+	0	NA	promoter-TSS (NR_036607)	promoter-TSS (NR_036607)	-857	NR_036607	100040999		NR_036607	ENSMUSG00000121663	Gm3086	-	RuvB-like protein 1 pseudogene	pseudo
4617	chr1	23899018	23900011	+	0	NA	intron (NM_001357395, intron 1 of 10)	RMER16B|LTR|ERVK	10222	NM_001290683	98366		NM_028534	ENSMUSG00000026155	Smap1	1700056O10Rik|4921514B13Rik|4921525H11Rik	small ArfGAP 1	protein-coding
4666	chr1	69108461	69108764	+	0	NA	promoter-TSS (NM_010154)	promoter-TSS (NM_010154)	-553	NM_010154	13869		NM_010154	ENSMUSG00000062209	Erbb4	Her4|c-erbB-4	erb-b2 receptor tyrosine kinase 4	protein-coding
1764	chr6	7759256	7760051	+	0	NA	Intergenic	ERVL-E-int|LTR|ERVL	-6696	NR_167675	75487		NR_167673	ENSMUSG00000107394	1700012J15Rik	Gm44217	RIKEN cDNA 1700012J15 gene	ncRNA
390	chr2	30380596	30381792	+	0	NA	intron (NM_001242407, intron 11 of 15)	intron (NM_001242407, intron 11 of 15)	-11060	NM_001290509	57170		NM_020329	ENSMUSG00000026856	Dolpp1	0610011H20Rik|LSFR2	dolichyl pyrophosphate phosphatase 1	protein-coding
1660	chr5	125234334	125234770	+	0	NA	Intergenic	Intergenic	-55338	NM_011424	20602		NM_011424	ENSMUSG00000029478	Ncor2	N-CoR|SMRT|SMRTe	nuclear receptor co-repressor 2	protein-coding
2093	chr7	16601544	16602183	+	0	NA	intron (NM_172739, intron 1 of 6)	intron (NM_172739, intron 1 of 6)	-11961	NR_136928	102634559		NR_136928	ENSMUSG00000100583	Gm29443	-	predicted gene 29443	ncRNA
6837	chr6	90428150	90429034	+	0	NA	promoter-TSS (NM_173775)	promoter-TSS (NM_173775)	-112	NM_173775	243538		NM_173775	ENSMUSG00000048794	Cfap100	C030041G11Rik|C230069K22Rik|Ccdc37	cilia and flagella associated protein 100	protein-coding
5360	chr12	71978451	71979491	+	0	NA	intron (NM_026102, intron 21 of 25)	intron (NM_026102, intron 21 of 25)	89428	NM_001286452	208846		NM_026102	ENSMUSG00000034574	Daam1	-	dishevelled associated activator of morphogenesis 1	protein-coding
996	chr3	131302506	131303672	+	0	NA	exon (NM_027816, exon 1 of 5)	exon (NM_027816, exon 1 of 5)	138	NM_027816	71519		NM_027816	ENSMUSG00000027983	Cyp2u1	8430436A10Rik	cytochrome P450, family 2, subfamily u, polypeptide 1	protein-coding
7778	chr10	44762149	44762557	+	0	NA	Intergenic	Intergenic	-23453	NR_166081	71638		NR_166081	ENSMUSG00000111494	4930431F10Rik	-	RIKEN cDNA 4930431F10 gene	ncRNA
472	chr2	70998752	70999191	+	0	NA	intron (NM_145524, intron 2 of 9)	intron (NM_145524, intron 2 of 9)	56635	NM_001110512	228019		NM_145524	ENSMUSG00000041975	Mettl8	Tip	methyltransferase 8, methylcytidine	protein-coding
4409	chr18	4862300	4862788	+	0	NA	Intergenic	Intergenic	50058	NR_045881	100038439		NR_045881	ENSMUSG00000097043	Gm10556	-	predicted gene 10556	ncRNA
2583	chr8	108724728	108725486	+	0	NA	intron (NM_007496, intron 1 of 9)	intron (NM_007496, intron 1 of 9)	10463	NM_007496	11906		NM_007496	ENSMUSG00000038872	Zfhx3	A230102L03Rik|Atbf1|Sci|WBP9|mKIAA4228	zinc finger homeobox 3	protein-coding
7896	chr3	102714597	102715720	+	0	NA	Intergenic	Intergenic	-19612	NM_027533	70747		NM_027533	ENSMUSG00000027858	Tspan2	6330415F13Rik|B230119D02Rik|tspan-2	tetraspanin 2	protein-coding
892	chr3	89714741	89715615	+	0	NA	promoter-TSS (NM_001357958)	promoter-TSS (NM_001357958)	-60	NM_001357958	56417		NM_019655	ENSMUSG00000027951	Adar	Adar1|Adar1p110|Adar1p150|DRADA|mZaADAR	adenosine deaminase, RNA-specific	protein-coding
124	chr18	75038132	75039526	+	0	NA	intron (NM_027727, intron 1 of 16)	RMER10B|LTR|ERVL	20065	NM_027727	69190		NM_027727	ENSMUSG00000035765	Dym	1810041M12Rik|4933427L07Rik|C030019K18Rik	dymeclin	protein-coding
7321	chr17	23534941	23535786	+	0	NA	Intergenic	tRNA-Lys-AAG|tRNA|tRNA	-15436	NR_126485	320020		NR_126484	ENSMUSG00000117322	6330415G19Rik	-	RIKEN cDNA 6330415G19 gene	ncRNA
2033	chr6	135006089	135006793	+	0	NA	Intergenic	MER44D|DNA|TcMar-Tigger	-5171	NM_026360	67755		NM_026360	ENSMUSG00000030204	Ddx47	4930588A18Rik	DEAD box helicase 47	protein-coding
2624	chr8	121955793	121956364	+	0	NA	intron (NM_001285983, intron 1 of 12)	intron (NM_001285983, intron 1 of 12)	-5433	NR_169031	115486886		NR_169031	ENSMUSG00000098184	Gm27011	-	predicted gene, 27011	ncRNA
4281	chr17	5830857	5831166	+	0	NA	Intergenic	Intergenic	-10313	NM_025664	66616		NM_025664	ENSMUSG00000002365	Snx9	2700073N08Rik|SDP1|SH3PX1	sorting nexin 9	protein-coding
8104	chr1	79762855	79763227	+	0	NA	Intergenic	RMER15|LTR|ERVL	-1272	NM_001111279	69368		NM_027057	ENSMUSG00000073643	Wdfy1	1700013B03Rik|1700120F24Rik|FENS-1|Jr1|WDF1|ZFYVE17|mKIAA1435	WD repeat and FYVE domain containing 1	protein-coding
3083	chr1	134213293	134213965	+	0	NA	intron (NM_001291930, intron 1 of 1)	intron (NM_001291930, intron 1 of 1)	20181	NM_016749	53311		NM_016749	ENSMUSG00000042451	Mybph	MyBP-H	myosin binding protein H	protein-coding
2102	chr7	24174763	24175536	+	0	NA	5' UTR (NM_001029933, exon 1 of 4)	5' UTR (NM_001029933, exon 1 of 4)	127	NM_001029933	232966		NM_001029933	ENSMUSG00000068962	Zfp114	Gm1957|Zfp110	zinc finger protein 114	protein-coding
7060	chr9	3006669	3006926	+	0	NA	Intergenic	GSAT_MM|Satellite|Satellite	31946	NR_039546	100628572		NR_039546	ENSMUSG00000106183	Mir101c	mir-101c|mmu-mir-101c	microRNA 101c	ncRNA
1829	chr6	40324915	40325920	+	0	NA	promoter-TSS (NM_023538)	promoter-TSS (NM_023538)	-61	NM_023538	69923		NM_023538	ENSMUSG00000029916	Agk	2610037M15Rik|6720408I04Rik|Mulk	acylglycerol kinase	protein-coding
3533	chr11	96004730	96006272	+	0	NA	exon (NM_009951, exon 1 of 15)	exon (NM_009951, exon 1 of 15)	443	NM_009951	140486		NM_009951	ENSMUSG00000013415	Igf2bp1	CRD-BP|Crdbp|D030026A21Rik|D11Moh40e|D11Moh45|IMP1|Neilsen|ZBP-1|Zbp1|mir-3063	insulin-like growth factor 2 mRNA binding protein 1	protein-coding
2720	chr9	37554222	37554807	+	0	NA	Intergenic	Intergenic	-1769	NM_022029	64011		NM_022029	ENSMUSG00000053310	Nrgn	0710001B06Rik|NG|NG/RC3|Pss1|RC3	neurogranin	protein-coding
616	chr2	130397128	130397938	+	0	NA	promoter-TSS (NM_019696)	promoter-TSS (NM_019696)	96	NM_019696	56264		NM_019696	ENSMUSG00000027408	Cpxm1	Cpx-1|Cpx1|Cpxm	carboxypeptidase X, M14 family member 1	protein-coding
3304	chr10	75004089	75004456	+	0	NA	intron (NM_010311, intron 3 of 3)	intron (NM_010311, intron 3 of 3)	28281	NM_001163534	71236		NM_027730	ENSMUSG00000009070	Rsph14	4933431K05Rik|Rtdr1	radial spoke head homolog 14 (Chlamydomonas)	protein-coding
2246	chr7	100615953	100616742	+	0	NA	intron (NM_024287, intron 1 of 7)	B4|SINE|B4	-8046	NR_003559	52443		NM_198831	ENSMUSG00000030706	Mrpl48	1810030E20Rik|2610028L11Rik|CGI-118|D4Ertd786e|L48mt|MRP-L48	mitochondrial ribosomal protein L48	protein-coding
5021	chr10	108113345	108113865	+	0	NA	Intergenic	Intergenic	-48493	NM_001368736	17931		NM_027892	ENSMUSG00000019907	Ppp1r12a	1200015F06Rik|5730577I22Rik|D10Ertd625e|Mypt1	protein phosphatase 1, regulatory subunit 12A	protein-coding
5926	chr15	98891929	98892514	+	0	NA	3' UTR (NM_007857, exon 3 of 3)	3' UTR (NM_007857, exon 3 of 3)	6319	NM_007857	13363		NM_007857	ENSMUSG00000023000	Dhh	-	desert hedgehog	protein-coding
4877	chr10	17677213	17677687	+	0	NA	Intergenic	Lx10|LINE|L1	-45778	NM_010828	17684		NM_010828	ENSMUSG00000039910	Cited2	ER154-like|Mrg1|Msg2|p35srj	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2	protein-coding
5442	chr12	112875605	112875924	+	0	NA	Intergenic	Intergenic	-14848	NM_019925	56696		NM_019925	ENSMUSG00000021298	Gpr132	G2a	G protein-coupled receptor 132	protein-coding
151	chr18	82513438	82514289	+	0	NA	intron (NM_001025245, intron 2 of 3)	intron (NM_001025245, intron 2 of 3)	38740	NM_001025245	17196		NM_010777	ENSMUSG00000041607	Mbp	Hmbpr|golli-mbp|jve|mld|shi	myelin basic protein	protein-coding
1444	chr5	29217939	29218643	+	0	NA	intron (NM_001289757, intron 8 of 9)	intron (NM_001289757, intron 8 of 9)	22298	NM_001289757	56874		NM_021470	ENSMUSG00000029130	Rnf32	1700009J01Rik|2700025B22Rik|4930542N22Rik|Lmbr2	ring finger protein 32	protein-coding
711	chr2	163696837	163697149	+	0	NA	intron (NM_011106, intron 1 of 3)	intron (NM_011106, intron 1 of 3)	2956	NM_011106	18769		NM_011106	ENSMUSG00000035268	Pkig	PKIgamma	protein kinase inhibitor, gamma	protein-coding
5428	chr12	110454190	110454784	+	0	NA	intron (NM_001373953, intron 2 of 12)	intron (NM_001373953, intron 2 of 12)	6472	NM_001364213	26931		NM_012023	ENSMUSG00000017843	Ppp2r5c	2610043M05Rik|2700063L20Rik|D12Bwg0916e	protein phosphatase 2, regulatory subunit B', gamma	protein-coding
3124	chr1	164138614	164139158	+	0	NA	intron (NM_011347, intron 9 of 15)	intron (NM_011347, intron 9 of 15)	-12949	NM_007976	14067		NM_007976	ENSMUSG00000026579	F5	Cf-5|Cf5	coagulation factor V	protein-coding
3593	chr11	119724700	119725110	+	0	NA	intron (NM_028898, intron 3 of 33)	intron (NM_028898, intron 3 of 33)	109460	NR_045312	319454		NR_045312	ENSMUSG00000085081	Rptoros	A430071A18Rik	regulatory associated protein of MTOR, complex 1, opposite strand	ncRNA
3602	chr12	4774804	4775964	+	0	NA	intron (NM_028376, intron 2 of 3)	intron (NM_028376, intron 2 of 3)	6089	NM_001361147	382562		NM_028376	ENSMUSG00000020639	Pfn4	2900024P18Rik	profilin family, member 4	protein-coding
6010	chr16	39512575	39513454	+	0	NA	Intergenic	Intergenic	-324064	NR_153800	102640746		NR_153800	ENSMUSG00000116965	Gm36742	-	predicted gene, 36742	ncRNA
4457	chr2	164036427	164037021	+	0	NA	intron (NM_001114079, intron 6 of 13)	intron (NM_001114079, intron 6 of 13)	11500	NM_001114079	381404		NM_001114079	ENSMUSG00000054582	Pabpc1l	1810053B01Rik|Epab	poly(A) binding protein, cytoplasmic 1-like	protein-coding
79	chr18	61734896	61735671	+	0	NA	intron (NM_178928, intron 17 of 18)	intron (NM_178928, intron 17 of 18)	8893	NR_029432	68982		NR_029432	ENSMUSG00000098702	1500015A07Rik	-	RIKEN cDNA 1500015A07 gene	ncRNA
6625	chr4	91371456	91372263	+	0	NA	intron (NM_001374237, intron 2 of 8)	CpG	181	NM_001374238	15569		NM_010486	ENSMUSG00000008489	Elavl2	Hub|mel-N1	ELAV like RNA binding protein 1	protein-coding
2348	chr7	139978246	139978918	+	0	NA	TTS (NM_007403)	TTS (NM_007403)	173	NM_001359836	381933		NM_001033465	ENSMUSG00000073795	Spef1l	6430531B16Rik|Gm1093	sperm flagellar 1 like	protein-coding
3067	chr1	126318285	126318564	+	0	NA	intron (NM_176957, intron 5 of 12)	intron (NM_176957, intron 5 of 12)	174503	NM_172484	210356		NM_172484	ENSMUSG00000049690	Nckap5	8430408F21|D130011D22Rik|E030049G20Rik|Erih1|Erih2|Gm1548|Nap5	NCK-associated protein 5	protein-coding
3911	chr13	100600950	100601375	+	0	NA	intron (NM_178410, intron 2 of 5)	intron (NM_178410, intron 2 of 5)	15782	NM_178410	218518		NM_178410	ENSMUSG00000021636	Marveld2	MARVD2|Mrvldc2|Tric|Trica|Tricb|Tricc	MARVEL (membrane-associating) domain containing 2	protein-coding
2322	chr7	127992713	127994009	+	0	NA	intron (NM_023258, intron 1 of 2)	intron (NM_023258, intron 1 of 2)	506	NM_023258	66824		NM_023258	ENSMUSG00000030793	Pycard	9130417A21Rik|Asc|CARD5|TMS-1|TNS1|masc	PYD and CARD domain containing	protein-coding
3016	chr1	64084742	64085057	+	0	NA	intron (NM_033563, intron 1 of 3)	intron (NM_033563, intron 1 of 3)	36490	NM_033563	93691		NM_033563	ENSMUSG00000025959	Klf7	9830124P08Rik	Kruppel-like transcription factor 7 (ubiquitous)	protein-coding
3814	chr13	35749711	35750074	+	0	NA	intron (NM_001378942, intron 1 of 5)	Lx8|LINE|L1	8430	NM_001378942	12593		NM_009881	ENSMUSG00000059288	Cdyl	-	chromodomain protein, Y chromosome-like	protein-coding
4878	chr10	17796080	17796561	+	0	NA	5' UTR (NM_138628, exon 1 of 10)	5' UTR (NM_138628, exon 1 of 10)	101	NM_138628	378431		NM_138628	ENSMUSG00000039891	Txlnb	2310001N14Rik|Mdp77	taxilin beta	protein-coding
