PeakID (cmd=annotatePeaks.pl ../beds/community0.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1655	chr8	43160182	43160433	+	0	NA	intron (NM_001005365, intron 6 of 13)	MER1A|DNA|hAT-Charlie	12722	NM_001005365	340441		NM_001002920	ENSG00000188877	POTEA	A26A1|CT104.3|POTE-8|POTE8	POTE ankyrin domain family member A	protein-coding
1396	chr5	139516287	139516519	+	0	NA	Intergenic	Intergenic	10881	NM_001007189	492311		NM_001007189	ENSG00000182700	IGIP	C5orf53	IgA inducing protein	protein-coding
7701	chr2	230995444	230995762	+	0	NA	Intergenic	Intergenic	-61963	NM_152527	151473		NM_152527	ENSG00000163053	SLC16A14	MCT14	solute carrier family 16 member 14	protein-coding
5972	chr2	143164586	143165333	+	0	NA	Intergenic	MER110|LTR|ERV1	-276374	NM_018557	53353		NM_018557	ENSG00000168702	LRP1B	LRP-1B|LRP-DIT|LRPDIT	LDL receptor related protein 1B	protein-coding
6320	chr15	79229289	79230055	+	0	NA	exon (NM_004390, exon 3 of 12)	exon (NM_004390, exon 3 of 12)	7716	NM_004390	1512		NM_004390	ENSG00000103811	CTSH	ACC-4|ACC-5|ACC4|ACC5|CPSB	cathepsin H	protein-coding
7255	chr3	161506782	161507451	+	0	NA	Intergenic	MER34C_|LTR|ERV1	292520	NM_001080440	131149		NM_001080440	ENSG00000182447	OTOL1	C1QTNF15|C1QTNF16	otolin 1	protein-coding
9022	chr6	84299661	84300713	+	0	NA	intron (NM_001242794, intron 12 of 19)	intron (NM_001242794, intron 12 of 19)	77934	NM_001170423	167681		NM_153362	ENSG00000146250	PRSS35	C6orf158|dJ223E3.1	serine protease 35	protein-coding
2811	chr4	126075847	126076900	+	0	NA	Intergenic	L2a|LINE|L2	-159737	NM_001291285	79633		NM_024582	ENSG00000196159	FAT4	CDHF14|CDHR11|FAT-J|FATJ|HKLLS2|NBLA00548|VMLDS2	FAT atypical cadherin 4	protein-coding
9267	chr3	75321247	75322127	+	0	NA	Intergenic	Intergenic	58060	NR_049831	100846999		NR_049831	ENSG00000266780	MIR4444-2	-	microRNA 4444-2	ncRNA
10097	chr18	18742669	18744630	+	0	NA	Intergenic	Intergenic	-51875	NM_005406	6093		NM_005406	ENSG00000067900	ROCK1	P160ROCK|ROCK-I	Rho associated coiled-coil containing protein kinase 1	protein-coding
9051	chr1	107805305	107806210	+	0	NA	intron (NM_014917, intron 2 of 5)	intron (NM_014917, intron 2 of 5)	121800	NM_001372170	22854		NM_014917	ENSG00000162631	NTNG1	Lmnt1|NetG1|NetrinG1	netrin G1	protein-coding
4309	chr5	133209763	133210273	+	0	NA	Intergenic	LTR26|LTR|ERV1	-39350	NR_131252	105664404		NR_131252	ENSG00000249073	WSPAR	LncTCF7|TCONS_00009511	WNT signaling pathway activating non-coding RNA	ncRNA
8035	chr2	12641502	12643297	+	0	NA	intron (NR_110196, intron 4 of 5)	intron (NR_110196, intron 4 of 5)	-214599	NM_021643	28951		NM_021643	ENSG00000071575	TRIB2	C5FW|GS3955|TRB2	tribbles pseudokinase 2	protein-coding
5513	chr6	170259330	170260723	+	0	NA	Intergenic	Intergenic	-61105	NR_026781	401288		NM_207502	ENSG00000229214	LINC00242	C6orf122|NCRNA00242|dJ266L20.5	long intergenic non-protein coding RNA 242	ncRNA
9976	chr14	30326118	30328113	+	0	NA	intron (NM_002742, intron 1 of 17)	intron (NM_002742, intron 1 of 17)	69187	NM_001348390	5587		NM_002742	ENSG00000184304	PRKD1	CHDED|PKC-MU|PKCM|PKD|PRKCM	protein kinase D1	protein-coding
2859	chr7	98248587	98249810	+	0	NA	intron (NM_002523, intron 2 of 4)	intron (NM_002523, intron 2 of 4)	2601	NM_002523	4885		NM_002523	ENSG00000106236	NPTX2	NARP|NP-II|NP2	neuronal pentraxin 2	protein-coding
3453	chr14	75398953	75399562	+	0	NA	Intergenic	L2b|LINE|L2	-9294	NM_001370258	83694		NM_031464	ENSG00000198208	RPS6KL1	RSKL2	ribosomal protein S6 kinase like 1	protein-coding
7641	chr18	10294043	10294267	+	0	NA	Intergenic	Intergenic	120212	NR_110775	101927350		NR_110775	ENSG00000260913	LINC01254	-	long intergenic non-protein coding RNA 1254	ncRNA
5900	chr3	143133499	143134176	+	0	NA	intron (NM_173653, intron 12 of 15)	Tigger1|DNA|TcMar-Tigger	72749	NR_048544	100885796		NR_048544	ENSG00000240012	SLC9A9-AS1	-	SLC9A9 antisense RNA 1	ncRNA
8938	chr9	79487775	79488678	+	0	NA	intron (NM_001308048, intron 1 of 17)	L1MC5|LINE|L1	32777	NR_131751	158471		NM_015225	ENSG00000106772	PRUNE2	BMCC1|BNIPXL|C9orf65|KIAA0367	prune homolog 2 with BCH domain	protein-coding
1241	chr3	139077384	139078375	+	0	NA	non-coding (NR_023350, exon 19 of 22)	non-coding (NR_023350, exon 19 of 22)	14486	NM_001363857	56945		NM_020191	ENSG00000175110	MRPS22	C3orf5|COXPD5|GIBT|GK002|MRP-S22|ODG7|RPMS22|mS22	mitochondrial ribosomal protein S22	protein-coding
9019	chr5	153882475	153883417	+	0	NA	Intergenic	AluSx|SINE|Alu	-25159	NM_004821	9421		NM_004821	ENSG00000113196	HAND1	Hxt|Thing1|bHLHa27|eHand	heart and neural crest derivatives expressed 1	protein-coding
3191	chr10	74646457	74647320	+	0	NA	non-coding (NR_073062, exon 10 of 10)	non-coding (NR_073062, exon 10 of 10)	-6609	NR_130125	170392		NM_152635	ENSG00000138315	OIT3	LZP	oncoprotein induced transcript 3	protein-coding
2576	chr3	59313106	59313678	+	0	NA	Intergenic	Intergenic	-277634	NM_001351534	200844		NM_198463	ENSG00000163689	CFAP20DC	C3orf67	CFAP20 domain containing	protein-coding
5491	chr6	52186503	52187812	+	0	NA	Intergenic	Tigger1|DNA|TcMar-Tigger	-37617	NR_158964	4172		NM_002388	ENSG00000112118	MCM3	HCC5|P1-MCM3|P1.h|RLFB	minichromosome maintenance complex component 3	protein-coding
5153	chr14	101181774	101181977	+	0	NA	Intergenic	Intergenic	-11354	NM_003836	8788		NM_003836	ENSG00000185559	DLK1	DLK|DLK-1|Delta1|FA1|PREF1|Pref-1|ZOG|pG2	delta like non-canonical Notch ligand 1	protein-coding
3599	chr17	35445463	35445880	+	0	NA	intron (NM_198838, intron 54 of 54)	intron (NM_198838, intron 54 of 54)	54629	NR_036056	100422969		NR_036056	ENSG00000276326	MIR2909	-	microRNA 2909	ncRNA
9541	chr11	37652206	37653446	+	0	NA	Intergenic	Intergenic	-307325	NR_135110	105376633		NR_135110	ENSG00000254516	LINC02760	-	long intergenic non-protein coding RNA 2760	ncRNA
4360	chr6	4889872	4891663	+	0	NA	intron (NM_001143971, intron 1 of 6)	intron (NM_001143971, intron 1 of 6)	493	NM_001143971	9425		NM_004824	ENSG00000153046	CDYL	CDYL1	chromodomain Y like	protein-coding
9149	chr6	156613265	156613427	+	0	NA	Intergenic	Intergenic	-86538	NR_145751	109617011		NR_145751	ENSG00000212295	SNORD28B	-	small nucleolar RNA, C/D box 28B	snoRNA
742	chr17	76929422	76930693	+	0	NA	Intergenic	Intergenic	-8588	NM_003255	7077		NM_003255	ENSG00000035862	TIMP2	CSC-21K|DDC8	TIMP metallopeptidase inhibitor 2	protein-coding
9279	chr21	19832878	19833867	+	0	NA	Intergenic	LOR1a|LTR|ERV1	-57270	NM_002772	5651		NM_002772	ENSG00000154646	TMPRSS15	ENTK|PRSS7	transmembrane serine protease 15	protein-coding
4353	chr6	224994	225707	+	0	NA	Intergenic	Intergenic	-19866	NR_126020	285766		NM_001010885	ENSG00000263667	LINC03066	-	long intergenic non-protein coding RNA 3066	ncRNA
1562	chr7	67043651	67044106	+	0	NA	Intergenic	MSTA|LTR|ERVL-MaLR	242915	NR_108104	101929736		NR_108104	ENSG00000291153	LINC01372	-	long intergenic non-protein coding RNA 1372	ncRNA
6536	chr4	20251131	20251245	+	0	NA	Intergenic	Intergenic	-2340	NM_001289136	9353		NM_004787	ENSG00000145147	SLIT2	SLIL3|Slit-2	slit guidance ligand 2	protein-coding
2223	chr3	190701366	190702361	+	0	NA	Intergenic	MLT1F1|LTR|ERVL-MaLR	106144	NR_024343	100170222		NR_024343		SNAR-I	snaR-3	small NF90 (ILF3) associated RNA I	snRNA
1856	chr1	175483332	175484355	+	0	NA	intron (NM_001328635, intron 2 of 22)	intron (NM_001328635, intron 2 of 22)	228888	NM_003285	7143		NM_003285	ENSG00000116147	TNR	NEDSTO|TN-R	tenascin R	protein-coding
5160	chr15	57066423	57067160	+	0	NA	Intergenic	Intergenic	-40507	NM_001002843	54816		NM_017661	ENSG00000137871	ZNF280D	SUHW4|ZNF634	zinc finger protein 280D	protein-coding
5266	chr2	9548809	9549441	+	0	NA	intron (NM_001319070, intron 2 of 4)	intron (NM_001319070, intron 2 of 4)	13595	NM_001319068	9270		NM_004763	ENSG00000119185	ITGB1BP1	ICAP-1A|ICAP-1B|ICAP-1alpha|ICAP1|ICAP1A|ICAP1B	integrin subunit beta 1 binding protein 1	protein-coding
5433	chr5	2522307	2523262	+	0	NA	Intergenic	MSTA|LTR|ERVL-MaLR	-189921	NR_145480	101234261		NR_145480	ENSG00000281560	LSINCT5	-	long stress-induced non-coding transcript 5	ncRNA
5977	chr21	21280804	21281356	+	0	NA	Intergenic	AT_rich|Low_complexity|Low_complexity	-9011	NR_146910	105372746		NR_146910	ENSG00000233480	LINC01683	C21orf40	long intergenic non-protein coding RNA 1683	ncRNA
1579	chr7	93691437	93692345	+	0	NA	Intergenic	Intergenic	-58224	NR_133909	10282		NM_005868	ENSG00000105829	BET1	HBET1|MDRP	Bet1 golgi vesicular membrane trafficking protein	protein-coding
8974	chr3	60323087	60323632	+	0	NA	intron (NM_001166243, intron 5 of 9)	intron (NM_001166243, intron 5 of 9)	-256724	NR_135491	2272		NM_002012	ENSG00000189283	FHIT	AP3Aase|FRA3B	fragile histidine triad diadenosine triphosphatase	protein-coding
3133	chr10	4285935	4286311	+	0	NA	promoter-TSS (NR_108040)	promoter-TSS (NR_108040)	-19	NR_108040	100652988		NR_108040		LINC00702	-	long intergenic non-protein coding RNA 702	ncRNA
9027	chr7	142428101	142429298	+	0	NA	Intergenic	Intergenic	-28624	NM_002769	5644		NM_002769	ENSG00000204983	PRSS1	TRP1|TRY1|TRY4|TRYP1	serine protease 1	protein-coding
9262	chr10	3816964	3819714	+	0	NA	non-coding (NR_027653, exon 4 of 4)	non-coding (NR_027653, exon 4 of 4)	9062	NM_001300	1316		NM_001300	ENSG00000067082	KLF6	BCD1|CBA1|COPEB|CPBP|GBF|PAC1|ST12|ZF9	KLF transcription factor 6	protein-coding
1171	chr3	10323750	10324083	+	0	NA	non-coding (NR_073566, exon 2 of 7)	non-coding (NR_073566, exon 2 of 7)	1280	NR_024144	100126793		NR_004431	ENSG00000240288	GHRLOS	GHRL-AS1|GHRLAS|NCRNA00068	ghrelin opposite strand/antisense RNA	ncRNA
4586	chr7	152680227	152681981	+	0	NA	Intergenic	Intergenic	224267	NM_020445	57180		NM_020445	ENSG00000133627	ACTR3B	ARP11|ARP3BETA	actin related protein 3B	protein-coding
2540	chr17	66511011	66511328	+	0	NA	promoter-TSS (NM_001276290)	promoter-TSS (NM_001276290)	-366	NM_001276290	5573		NM_002734	ENSG00000108946	PRKAR1A	ACRDYS1|ADOHR|CAR|CNC|CNC1|PKR1|PPNAD1|PRKAR1|Prkar1alpha|TSE1	protein kinase cAMP-dependent type I regulatory subunit alpha	protein-coding
3460	chr14	90029877	90031416	+	0	NA	intron (NM_001085471, intron 1 of 6)	intron (NM_001085471, intron 1 of 6)	-11914	NR_024620	29018		NM_014099	ENSG00000259073	FOXN3-AS2	PRO1768	FOXN3 antisense RNA 2	ncRNA
1923	chr11	76862778	76863750	+	0	NA	intron (NM_000260, intron 4 of 48)	(TAGA)n|Simple_repeat|Simple_repeat	23972	NM_000260	4647		NM_000260	ENSG00000137474	MYO7A	DFNA11|DFNB2|MYOVIIA|MYU7A|NSRD2|USH1B	myosin VIIA	protein-coding
2399	chr8	36485578	36485978	+	0	NA	Intergenic	L2a|LINE|L2	-156114	NM_001031836	157855		NM_001031836	ENSG00000215262	KCNU1	KCNMC1|KCa5|KCa5.1|Kcnma3|SPGF79|Slo3	potassium calcium-activated channel subfamily U member 1	protein-coding
9940	chr13	60015248	60015700	+	0	NA	Intergenic	LTR12C|LTR|ERV1	-571378	NR_109838	100874195		NR_046539	ENSG00000227528	DIAPH3-AS1	-	DIAPH3 antisense RNA 1	ncRNA
6881	chr18	54126136	54128017	+	0	NA	Intergenic	Intergenic	178747	NR_024546	9352		NM_004786	ENSG00000091164	TXNL1	HEL-S-114|TRP32|TXL-1|TXNL|Txl	thioredoxin like 1	protein-coding
3376	chr13	59529775	59530308	+	0	NA	Intergenic	Intergenic	-722790	NR_132367	106144531		NR_132367	ENSG00000232954	LINC00374	-	long intergenic non-protein coding RNA 374	ncRNA
8285	chr3	161375647	161376678	+	0	NA	Intergenic	MER68B|LTR|ERVL	161566	NM_001080440	131149		NM_001080440	ENSG00000182447	OTOL1	C1QTNF15|C1QTNF16	otolin 1	protein-coding
2050	chr17	40634141	40634388	+	0	NA	intron (NM_001378535, intron 8 of 22)	AluJb|SINE|Alu	-12527	NR_049845	100847030		NR_049845	ENSG00000264314	MIR548AT	-	microRNA 548at	ncRNA
4654	chr8	51543343	51544670	+	0	NA	intron (NM_001321775, intron 14 of 17)	intron (NM_001321775, intron 14 of 17)	467315	NM_001321778	54212		NM_018967	ENSG00000147481	SNTG1	G1SYN|SYN4	syntrophin gamma 1	protein-coding
5501	chr6	136822396	136825167	+	0	NA	intron (NM_001198616, intron 1 of 16)	LTR88b|LTR|Gypsy?	23570	NM_001198609	9053		NM_003980	ENSG00000135525	MAP7	E-MAP-115|EMAP115	microtubule associated protein 7	protein-coding
2803	chr4	5876597	5876793	+	0	NA	intron (NM_001014809, intron 1 of 13)	intron (NM_001014809, intron 1 of 13)	12845	NM_001288662	1400		NM_001313	ENSG00000072832	CRMP1	CRMP-1|DPYSL1|DRP-1|DRP1|ULIP-3	collapsin response mediator protein 1	protein-coding
4831	chr14	99707888	99708519	+	0	NA	intron (NM_138576, intron 2 of 3)	intron (NM_138576, intron 2 of 3)	30331	NM_001282237	64919		NM_022898	ENSG00000127152	BCL11B	ATL1|ATL1-alpha|ATL1-beta|ATL1-delta|ATL1-gamma|CTIP-2|CTIP2|IDDFSTA|IMD49|RIT1|SMARCM2|ZNF856B|hRIT1-alpha	BCL11 transcription factor B	protein-coding
9810	chr12	56732284	56733018	+	0	NA	promoter-TSS (NM_016584)	promoter-TSS (NM_016584)	-17	NM_016584	51561		NM_016584	ENSG00000110944	IL23A	IL-23|IL-23A|IL23P19|P19|SGRF	interleukin 23 subunit alpha	protein-coding
3409	chr14	39017409	39019531	+	0	NA	Intergenic	Intergenic	-293172	NM_175060	161198		NM_175060	ENSG00000176435	CLEC14A	C14orf27|CEG1|EGFR-5	C-type lectin domain containing 14A	protein-coding
5109	chr13	71595747	71596580	+	0	NA	intron (NR_047699, intron 1 of 3)	LTR9|LTR|ERV1	6890	NR_047699	100885781		NR_047699	ENSG00000226846	LINC00348	-	long intergenic non-protein coding RNA 348	ncRNA
7713	chr21	24571365	24572871	+	0	NA	Intergenic	L1MCa|LINE|L1	120512	NR_106746	102466967		NR_106746	ENSG00000275469	MIR6130	hsa-mir-6130	microRNA 6130	ncRNA
4440	chr6	93396932	93398983	+	0	NA	Intergenic	AT_rich|Low_complexity|Low_complexity	728921	NM_001376470	2045		NM_004440	ENSG00000135333	EPHA7	EHK-3|EHK3|EK11|HEK11	EPH receptor A7	protein-coding
890	chr2	10674118	10675258	+	0	NA	Intergenic	Intergenic	84834	NR_110597	101929715		NR_110597		ODC1-DT	lncRNA-MIF	ODC1 divergent transcript	ncRNA
2486	chr11	19366655	19368300	+	0	NA	intron (NM_001111018, intron 1 of 38)	CpG	694	NM_001111018	89797		NM_145117	ENSG00000166833	NAV2	HELAD1|POMFIL2|RAINB1|STEERIN2|UNC53H2	neuron navigator 2	protein-coding
1816	chr15	31997029	31997884	+	0	NA	intron (NM_130901, intron 1 of 13)	intron (NM_130901, intron 1 of 13)	165420	NM_001382637	161725		NM_130901	ENSG00000169918	OTUD7A	C15orf16|C16ORF15|CEZANNE2|NEDHS|OTUD7	OTU deubiquitinase 7A	protein-coding
660	chr16	85616112	85617641	+	0	NA	Intergenic	Intergenic	-28139	NM_001134473	23199		NM_014615	ENSG00000131149	GSE1	CRHSP24|KIAA0182	Gse1 coiled-coil protein	protein-coding
2391	chr8	25565854	25567056	+	0	NA	Intergenic	Intergenic	249706	NM_152562	157313		NM_152562	ENSG00000184661	CDCA2	PPP1R81|Repo-Man	cell division cycle associated 2	protein-coding
78	chr1	92112471	92113085	+	0	NA	Intergenic	HAL1|LINE|L1	146113	NM_001134420	8317		NM_003503	ENSG00000097046	CDC7	CDC7L1|HsCDC7|Hsk1|huCDC7	cell division cycle 7	protein-coding
4292	chr5	94393206	94393638	+	0	NA	intron (NM_024717, intron 1 of 22)	intron (NM_024717, intron 1 of 22)	24148	NM_001297777	79772		NM_024717	ENSG00000175471	MCTP1	-	multiple C2 and transmembrane domain containing 1	protein-coding
2827	chr5	147129449	147130073	+	0	NA	intron (NM_014790, intron 1 of 20)	intron (NM_014790, intron 1 of 20)	32530	NM_001270934	9832		NM_014790	ENSG00000176049	JAKMIP2	JAMIP2|NECC1	janus kinase and microtubule interacting protein 2	protein-coding
6889	chr2	175817397	175817769	+	0	NA	intron (NR_038133, intron 1 of 11)	intron (NR_038133, intron 1 of 11)	52225	NM_001371514	1123		NM_001822	ENSG00000128656	CHN1	ARHGAP2|CHN|DURS2|NC|RHOGAP2	chimerin 1	protein-coding
3990	chr22	37768847	37769363	+	0	NA	3' UTR (NM_052906, exon 3 of 3)	3' UTR (NM_052906, exon 3 of 3)	-18226	NR_110515	100506271		NR_110515	ENSG00000237862	LOC100506271	-	uncharacterized LOC100506271	ncRNA
1946	chr12	67752422	67753309	+	0	NA	Intergenic	MLT1C|LTR|ERVL-MaLR	83474	NR_146500	102724433		NR_146500	ENSG00000256172	LINC02420	-	long intergenic non-protein coding RNA 2420	ncRNA
9387	chr18	50640531	50641520	+	0	NA	intron (NM_005215, intron 7 of 28)	intron (NM_005215, intron 7 of 28)	-122446	NR_130465	100616232		NR_130465	ENSG00000263872	MIR4528	-	microRNA 4528	ncRNA
5101	chr13	47319577	47320556	+	0	NA	intron (NM_001164213, intron 18 of 18)	intron (NM_001164213, intron 18 of 18)	51230	NM_001984	2098		NM_001984	ENSG00000139684	ESD	FGH	esterase D	protein-coding
1907	chr11	3027610	3028548	+	0	NA	intron (NR_165429, intron 18 of 21)	intron (NR_165429, intron 18 of 21)	-14520	NM_001369376	4676		NM_005969	ENSG00000205531	NAP1L4	NAP1L4b|NAP2|NAP2L|hNAP2	nucleosome assembly protein 1 like 4	protein-coding
7978	chr9	89378829	89379385	+	0	NA	Intergenic	Intergenic	183314	NM_002048	2619		NM_002048	ENSG00000180447	GAS1	-	growth arrest specific 1	protein-coding
5509	chr6	150226327	150227657	+	0	NA	intron (NR_045127, intron 2 of 2)	intron (NR_045127, intron 2 of 2)	-9797	NM_001243328	135250		NM_139165	ENSG00000164520	RAET1E	LETAL|N2DL-4|NKG2DL4|RAET1E2|RL-4|ULBP4|bA350J20.7	retinoic acid early transcript 1E	protein-coding
4313	chr5	134550822	134551813	+	0	NA	intron (NR_161235, intron 3 of 5)	L2b|LINE|L2	32550	NR_037895	340073		NR_037895	ENSG00000249647	LINC02900	C5orf66-AS2	long intergenic non-protein coding RNA 2900	ncRNA
10137	chr14	106732685	106734689	+	0	NA	Intergenic	Intergenic	-10582	NR_033375	338004		NR_033375		LINC00226	C14orf97|NCRNA00226	long intergenic non-protein coding RNA 226	ncRNA
4839	chr15	102064531	102064959	+	0	NA	Intergenic	Intergenic	-34558	NM_001291309	5046		NM_002570	ENSG00000140479	PCSK6	PACE4|SPC4	proprotein convertase subtilisin/kexin type 6	protein-coding
6373	chr18	24260173	24261029	+	0	NA	Intergenic	Intergenic	23001	NR_024259	728606		NR_024259	ENSG00000265369	PCAT18	LINC01092	prostate cancer associated transcript 18	ncRNA
3401	chr13	114186427	114188238	+	0	NA	intron (NR_146221, intron 8 of 10)	CpG	41996	NM_001349746	55002		NM_017905	ENSG00000150403	TMCO3	C13orf11	transmembrane and coiled-coil domains 3	protein-coding
4614	chr8	10714631	10715584	+	0	NA	Intergenic	Intergenic	17571	NR_125432	101929229		NR_125432		PINX1-DT	-	PINX1 divergent transcript	ncRNA
9003	chr17	55588633	55588978	+	0	NA	intron (NM_170721, intron 5 of 9)	intron (NM_170721, intron 5 of 9)	12153	NR_110808	101927557		NR_110808	ENSG00000266100	LOC101927557	-	uncharacterized LOC101927557	ncRNA
2010	chr15	27846247	27847123	+	0	NA	Intergenic	Intergenic	-440219	NR_120343	101928869		NR_120343	ENSG00000228740	GABRG3-AS1	-	GABRG3 antisense RNA 1	ncRNA
7075	chr1	202190847	202191791	+	0	NA	intron (NM_001017404, intron 1 of 15)	intron (NM_001017404, intron 1 of 15)	8036	NM_001017404	59352		NM_021636	ENSG00000133067	LGR6	GPCR|VTS20631	leucine rich repeat containing G protein-coupled receptor 6	protein-coding
6674	chr7	37008774	37009360	+	0	NA	intron (NM_014800, intron 16 of 21)	L1ME4a|LINE|L1	15650	NM_001039459	9844		NM_014800	ENSG00000155849	ELMO1	CED-12|CED12|ELMO-1	engulfment and cell motility 1	protein-coding
1768	chr9	91794761	91795651	+	0	NA	Intergenic	Intergenic	-1473	NM_016848	53358		NM_016848	ENSG00000148082	SHC3	N-Shc|NSHC|RAI|SHCC	SHC adaptor protein 3	protein-coding
9850	chr10	18243730	18244480	+	0	NA	intron (NM_152725, intron 2 of 11)	intron (NM_152725, intron 2 of 11)	3258	NM_001145195	221074		NM_152725	ENSG00000148482	SLC39A12	LZT-Hs8|ZIP-12|ZIP12|bA570F3.1	solute carrier family 39 member 12	protein-coding
3982	chr22	28111267	28111729	+	0	NA	Intergenic	Intergenic	86246	NM_002430	4330		NM_002430	ENSG00000169184	MN1	CEBALID|MGCR|MGCR1|MGCR1-PEN|dJ353E16.2	MN1 proto-oncogene, transcriptional regulator	protein-coding
6097	chr13	107335495	107337163	+	0	NA	Intergenic	Intergenic	30101	NR_047026	100874173		NR_047026	ENSG00000230156	LINC00443	-	long intergenic non-protein coding RNA 443	ncRNA
8445	chr12	94141686	94144144	+	0	NA	intron (NM_001320100, intron 2 of 2)	L2b|LINE|L2	-11316	NR_110093	101928731		NR_110092	ENSG00000258274	CRADD-AS1	-	CRADD antisense RNA 1	ncRNA
7753	chr3	10273775	10274280	+	0	NA	intron (NM_001570, intron 10 of 12)	intron (NM_001570, intron 10 of 12)	-16116	NM_014760	9797		NM_014760	ENSG00000157014	TATDN2	-	TatD DNase domain containing 2	protein-coding
9271	chr8	94944589	94945210	+	0	NA	Intergenic	Intergenic	15724	NM_001161779	54704		NM_018444	ENSG00000164951	PDP1	PDH|PDP|PDPC|PDPC 1|PPM2A|PPM2C	pyruvate dehydrogenase phosphatase catalytic subunit 1	protein-coding
1162	chr22	49908131	49908625	+	0	NA	intron (NR_110523, intron 1 of 4)	intron (NR_110523, intron 1 of 4)	28736	NR_037440	100500882		NR_037440	ENSG00000264139	MIR3667	-	microRNA 3667	ncRNA
6136	chr7	36829553	36830294	+	0	NA	Intergenic	Intergenic	-65769	NM_001177507	313		NM_001637	ENSG00000136250	AOAH	-	acyloxyacyl hydrolase	protein-coding
6230	chr12	76246822	76249031	+	0	NA	Intergenic	AluSp|SINE|Alu	177630	NM_007350	22822		NM_007350	ENSG00000139289	PHLDA1	DT1P1B11|PHRIP|TDAG51	pleckstrin homology like domain family A member 1	protein-coding
5560	chr8	10214028	10214898	+	0	NA	intron (NM_012331, intron 5 of 5)	intron (NM_012331, intron 5 of 5)	-117612	NR_120604	101929191		NR_120604	ENSG00000253641	LINC03022	LINCR-0001	long intergenic non-protein coding RNA 3022	ncRNA
674	chr16	90036314	90036918	+	0	NA	3' UTR (NM_145039, exon 1 of 1)	3' UTR (NM_145039, exon 1 of 1)	-2372	NR_003226	172		NM_001132	ENSG00000293510	AFG3L1P	AFG3|AFG3L1	AFG3 like matrix AAA peptidase subunit 1, pseudogene	pseudo
2678	chr10	81918167	81919046	+	0	NA	intron (NM_001278408, intron 14 of 16)	intron (NM_001278408, intron 14 of 16)	26120	NM_001012973	219348		NM_001012973	ENSG00000189129	PLAC9	-	placenta associated 9	protein-coding
372	chr12	125012334	125013086	+	0	NA	intron (NM_001077261, intron 2 of 47)	intron (NM_001077261, intron 2 of 47)	39448	NM_001077261	9612		NM_006312	ENSG00000196498	NCOR2	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	nuclear receptor corepressor 2	protein-coding
2207	chr3	120063236	120063496	+	0	NA	intron (NM_001099678, intron 1 of 3)	intron (NM_001099678, intron 1 of 3)	4835	NM_001099678	116064		NM_001099678	ENSG00000163428	LRRC58	-	leucine rich repeat containing 58	protein-coding
1179	chr3	14513842	14514650	+	0	NA	intron (NR_103507, intron 9 of 13)	intron (NR_103507, intron 9 of 13)	67603	NM_001080423	80852		NM_001080423	ENSG00000144596	GRIP2	-	glutamate receptor interacting protein 2	protein-coding
3533	chr16	3306287	3307555	+	0	NA	promoter-TSS (NM_000243)	promoter-TSS (NM_000243)	-288	NM_001198536	4210		NM_000243	ENSG00000103313	MEFV	FMF|MEF|PAAND|TRIM20	MEFV innate immunity regulator, pyrin	protein-coding
2246	chr4	79441747	79442373	+	0	NA	intron (NM_025074, intron 67 of 73)	intron (NM_025074, intron 67 of 73)	-30864	NM_005139	306		NM_005139	ENSG00000138772	ANXA3	ANX3	annexin A3	protein-coding
1571	chr7	75458798	75459586	+	0	NA	Intergenic	Intergenic	-6502	NM_001371193	6369		NM_002991	ENSG00000106178	CCL24	Ckb-6|MPIF-2|MPIF2|SCYA24	C-C motif chemokine ligand 24	protein-coding
4186	chr4	101341470	101343227	+	0	NA	intron (NM_001159694, intron 7 of 10)	intron (NM_001159694, intron 7 of 10)	-25944	NR_135619	107399301		NR_135619		SNORA101A	-	small nucleolar RNA, H/ACA box 101A	snoRNA
2140	chr2	206514938	206515753	+	0	NA	Intergenic	Intergenic	-31879	NM_201264	8828		NM_003872	ENSG00000118257	NRP2	NP2|NPN2|PRO2714|VEGF165R2	neuropilin 2	protein-coding
4280	chr5	75816921	75817918	+	0	NA	intron (NM_006633, intron 2 of 35)	intron (NM_006633, intron 2 of 35)	-25815	NM_001285460	10788		NM_006633	ENSG00000145703	IQGAP2	-	IQ motif containing GTPase activating protein 2	protein-coding
7602	chr15	58650128	58651123	+	0	NA	Intergenic	Intergenic	-73565	NM_000236	3990		NM_000236	ENSG00000166035	LIPC	HDLCQ12|HL|HTGL|LIPH	lipase C, hepatic type	protein-coding
1725	chr8	139340796	139341406	+	0	NA	intron (NM_015912, intron 2 of 19)	intron (NM_015912, intron 2 of 19)	168403	NM_015912	51059		NM_015912	ENSG00000147724	FAM135B	C8ORFK32	family with sequence similarity 135 member B	protein-coding
6403	chr19	56638317	56639012	+	0	NA	Intergenic	Intergenic	-6000	NM_001002836	126208		NM_001002836	ENSG00000142409	ZNF787	TIP20	zinc finger protein 787	protein-coding
