PeakID (cmd=annotatePeaks.pl ../beds/community2.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1374	chr5	62015547	62016492	+	0	NA	Intergenic	Intergenic	141373	NM_181506	100130733		NM_181506	ENSG00000186105	LRRC70	SLRN	leucine rich repeat containing 70	protein-coding
1438	chr8	1305884	1306599	+	0	NA	intron (NM_001346810, intron 3 of 14)	intron (NM_001346810, intron 3 of 14)	-55418	NR_111948	286083		NR_033895	ENSG00000275427	LOC286083	-	uncharacterized LOC286083	ncRNA
3073	chr9	8694860	8696142	+	0	NA	intron (NM_130393, intron 1 of 28)	intron (NM_130393, intron 1 of 28)	38445	NM_130392	5789		NM_002839	ENSG00000153707	PTPRD	HPTP|HPTPD|HPTPDELTA|PTPD|R-PTP-delta|RPTPDELTA	protein tyrosine phosphatase receptor type D	protein-coding
1899	chr5	127599075	127599393	+	0	NA	exon (NM_001999, exon 63 of 65)	exon (NM_001999, exon 63 of 65)	179776	NM_001256461	6558		NM_001046	ENSG00000064651	SLC12A2	BSC|BSC-2|BSC2|CCC1|KILQS|NKCC1|PPP1R141	solute carrier family 12 member 2	protein-coding
2886	chr4	119094526	119095773	+	0	NA	intron (NR_146513, intron 6 of 13)	intron (NR_146513, intron 6 of 13)	-104768	NR_034010	100093630		NR_003584	ENSG00000269893	SNHG8	LINC00060|NCRNA00060	small nucleolar RNA host gene 8	ncRNA
586	chr18	68288050	68290298	+	0	NA	Intergenic	LTR33A|LTR|ERVL	29016	NR_160904	220158		NM_178506	ENSG00000263417	GTSCR1	-	Gilles de la Tourette syndrome chromosome region, candidate 1	ncRNA
3106	chr10	18433857	18434240	+	0	NA	intron (NM_201571, intron 1 of 13)	intron (NM_201571, intron 1 of 13)	4695	NM_201596	783		NM_000724	ENSG00000165995	CACNB2	CAB2|CACNLB2|CAVB2|MYSB	calcium voltage-gated channel auxiliary subunit beta 2	protein-coding
1884	chr3	156279001	156279890	+	0	NA	Intergenic	THE1A-int|LTR|ERVL-MaLR	-6456	NM_001308197	6747		NM_007107	ENSG00000114850	SSR3	TRAPG	signal sequence receptor subunit 3	protein-coding
1661	chr2	29237662	29238224	+	0	NA	intron (NM_001321539, intron 8 of 15)	intron (NM_001321539, intron 8 of 15)	33779	NM_199280	165186		NM_199280	ENSG00000189350	TOGARAM2	FAM179A	TOG array regulator of axonemal microtubules 2	protein-coding
4225	chr5	58957724	58958364	+	0	NA	intron (NM_001364600, intron 3 of 7)	intron (NM_001364600, intron 3 of 7)	41485	NR_030308	693167		NR_030308	ENSG00000202601	MIR582	MIRN582|hsa-mir-582	microRNA 582	ncRNA
3630	chr9	14514923	14516173	+	0	NA	intron (NM_001369459, intron 1 of 11)	MER5A|DNA|hAT-Charlie	16527	NM_001369462	4781		NM_005596	ENSG00000147862	NFIB	CTF|HMGIC/NFIB|MACID|NF-I/B|NF1-B|NFI-B|NFI-RED|NFIB2|NFIB3	nuclear factor I B	protein-coding
2376	chr8	121015051	121015489	+	0	NA	exon (NM_022783, exon 6 of 9)	exon (NM_022783, exon 6 of 9)	-122071	NM_021110	7373		NM_021110	ENSG00000187955	COL14A1	UND	collagen type XIV alpha 1 chain	protein-coding
574	chr13	48491115	48491971	+	0	NA	Intergenic	L1PBa|LINE|L1	15214	NR_047492	100861549		NR_047492	ENSG00000260388	LINC00562	-	long intergenic non-protein coding RNA 562	ncRNA
2142	chr2	106266967	106267347	+	0	NA	Intergenic	Intergenic	-40141	NR_038891	285000		NR_038891		LINC02946	RMEL1	long intergenic non-protein coding RNA 2946	ncRNA
3413	chr9	8732821	8734347	+	0	NA	intron (NM_130393, intron 1 of 28)	intron (NM_130393, intron 1 of 28)	362	NM_130392	5789		NM_002839	ENSG00000153707	PTPRD	HPTP|HPTPD|HPTPDELTA|PTPD|R-PTP-delta|RPTPDELTA	protein tyrosine phosphatase receptor type D	protein-coding
4281	chr8	12829686	12830691	+	0	NA	intron (NM_020844, intron 1 of 4)	LTR50|LTR|ERVL	27006	NM_020844	57604		NM_020844	ENSG00000250305	TRMT9B	C8orf79|KIAA1456|TRM9L|hTRM9L	tRNA methyltransferase 9B (putative)	protein-coding
414	chr6	160927797	160928631	+	0	NA	intron (NR_028092, intron 1 of 9)	L1P4a|LINE|L1	3942	NR_028092	80350		NM_024492	ENSG00000290613	LPAL2	APOA2|APOAL|APOARGC|apo(a)rg-C	lipoprotein(a) like 2 (pseudogene)	pseudo
2160	chr2	174250632	174251660	+	0	NA	Intergenic	Intergenic	31546	NM_031942	83879		NM_031942	ENSG00000144354	CDCA7	ICF3|JPO1	cell division cycle associated 7	protein-coding
2674	chr17	8379090	8379506	+	0	NA	intron (NM_001256012, intron 42 of 42)	intron (NM_001256012, intron 42 of 42)	40096	NM_001025579	81565		NM_030808	ENSG00000166579	NDEL1	EOPA|MITAP1|NDE1L1|NDE2|NUDEL	nudE neurodevelopment protein 1 like 1	protein-coding
781	chr4	90757264	90759692	+	0	NA	promoter-TSS (NM_001375287)	promoter-TSS (NM_001375287)	-166	NM_001146054	6622		NM_000345	ENSG00000145335	SNCA	NACP|PARK1|PARK4|PD1	synuclein alpha	protein-coding
3980	chr6	15569559	15570270	+	0	NA	intron (NM_032122, intron 7 of 9)	L2b|LINE|L2	93345	NM_032122	84062		NM_032122	ENSG00000047579	DTNBP1	BLOC1S8|DBND|HPS7|My031|SDY	dystrobrevin binding protein 1	protein-coding
3252	chr20	19521032	19521558	+	0	NA	intron (NM_020689, intron 3 of 16)	intron (NM_020689, intron 3 of 16)	-217607	NM_001378238	54453		NM_018993	ENSG00000132669	RIN2	MACS|RASSF4	Ras and Rab interactor 2	protein-coding
5523	chr22	29866212	29867290	+	0	NA	Intergenic	AluJb|SINE|Alu	-9456	NM_021076	4744		NM_021076	ENSG00000100285	NEFH	CMT2CC|NFH	neurofilament heavy chain	protein-coding
1153	chr16	55160017	55161253	+	0	NA	Intergenic	Intergenic	195524	NM_001252197	10265		NM_005853	ENSG00000176842	IRX5	HMMS|IRX-2a|IRXB2	iroquois homeobox 5	protein-coding
3267	chr3	69292082	69292764	+	0	NA	intron (NM_015123, intron 7 of 22)	intron (NM_015123, intron 7 of 22)	-120677	NM_198271	56203		NM_198271	ENSG00000163380	LMOD3	NEM10	leiomodin 3	protein-coding
5272	chr1	76307943	76308802	+	0	NA	intron (NM_002440, intron 7 of 19)	LTR13|LTR|ERVK	45805	NM_002440	4438		NM_002440	ENSG00000057468	MSH4	ASG|POF20|SPGF2	mutS homolog 4	protein-coding
3296	chr3	188957019	188957868	+	0	NA	intron (NR_046722, intron 2 of 2)	L2c|LINE|L2	940	NR_046722	100874027		NR_046722	ENSG00000230115	TPRG1-AS2	-	TPRG1 antisense RNA 2	ncRNA
4139	chr2	214895456	214897103	+	0	NA	intron (NM_024532, intron 13 of 15)	L1PA3|LINE|L1	273488	NR_039640	100616375		NR_039640	ENSG00000265734	MIR4438	-	microRNA 4438	ncRNA
2361	chr8	94892457	94892885	+	0	NA	Intergenic	Intergenic	35676	NR_039602	100616169		NR_039602	ENSG00000284288	MIR378D2	mir-378d-2	microRNA 378d-2	ncRNA
590	chr2	37639128	37639699	+	0	NA	Intergenic	LTR78B|LTR|ERV1	67640	NM_012413	25797		NM_012413	ENSG00000115828	QPCT	GCT|QC|sQC	glutaminyl-peptide cyclotransferase	protein-coding
5329	chr3	73192865	73193781	+	0	NA	Intergenic	Intergenic	82513	NM_018029	55096		NM_018029	ENSG00000255423	EBLN2	EBLN-2	endogenous Bornavirus like nucleoprotein 2	protein-coding
1676	chr2	80592722	80593323	+	0	NA	intron (NM_001282599, intron 1 of 11)	intron (NM_001282599, intron 1 of 11)	52518	NM_001282599	1496		NM_004389	ENSG00000066032	CTNNA2	CAP-R|CAPR|CDCBM9|CT114|CTNR	catenin alpha 2	protein-coding
3556	chr17	71451418	71452198	+	0	NA	intron (NM_001144952, intron 4 of 44)	intron (NM_001144952, intron 4 of 44)	-58014	NR_135635	101928251		NR_135635	ENSG00000264985	LOC101928251	-	uncharacterized LOC101928251	ncRNA
757	chr22	43836338	43836862	+	0	NA	intron (NM_001362786, intron 3 of 6)	intron (NM_001362786, intron 3 of 6)	24042	NM_001362786	758		NM_001044370	ENSG00000186732	MPPED1	239AB|C22orf1|FAM1A	metallophosphoesterase domain containing 1	protein-coding
3443	chr18	28621269	28623174	+	0	NA	intron (NM_024423, intron 1 of 16)	CpG	487	NM_001941	1825		NM_001941	ENSG00000134762	DSC3	CDHF3|DSC|DSC1|DSC2|DSC4|HT-CP	desmocollin 3	protein-coding
2112	chr19	753079	753513	+	0	NA	intron (NR_135168, intron 1 of 3)	intron (NR_135168, intron 1 of 3)	2184	NR_135168	126353		NM_173481	ENSG00000099812	MISP	C19orf21|MISP1	mitotic spindle positioning	protein-coding
571	chr12	12909984	12910509	+	0	NA	intron (NM_001130415, intron 1 of 1)	intron (NM_001130415, intron 1 of 1)	-7337	NR_030344	693198		NR_030344	ENSG00000207983	MIR613	MIRN613|hsa-mir-613	microRNA 613	ncRNA
5576	chr7	7363017	7363343	+	0	NA	Intergenic	L2b|LINE|L2	68395	NR_108073	101927354		NR_108073	ENSG00000230825	LINC03016	-	long intergenic non-protein coding RNA 3016	ncRNA
411	chr6	150645115	150646312	+	0	NA	Intergenic	Intergenic	-44435	NR_134655	389434		NM_203395	ENSG00000009765	IYD	C6orf71|DEHAL1|IYD-1|TDH4	iodotyrosine deiodinase	protein-coding
3592	chr4	139590366	139591193	+	0	NA	Intergenic	Intergenic	343021	NR_133945	105377448		NR_133945	ENSG00000250195	LOC105377448	-	uncharacterized LOC105377448	ncRNA
4171	chr3	74898799	74899735	+	0	NA	Intergenic	MLT1E2|LTR|ERVL-MaLR	-328976	NM_020872	5067		NM_020872	ENSG00000113805	CNTN3	BIG-1|PANG|PCS	contactin 3	protein-coding
3751	chr3	115577892	115578976	+	0	NA	intron (NM_001318915, intron 3 of 8)	intron (NM_001318915, intron 3 of 8)	45539	NR_145779	109623450		NR_145779		SNORD155	-	small nucleolar RNA, C/D box 155	snoRNA
1623	chr15	39921635	39921900	+	0	NA	intron (NM_152597, intron 10 of 11)	intron (NM_152597, intron 10 of 11)	48487	NM_003246	7057		NM_003246	ENSG00000137801	THBS1	THBS|THBS-1|TSP|TSP-1|TSP1	thrombospondin 1	protein-coding
4095	chr15	35965156	35965877	+	0	NA	intron (NR_038251, intron 1 of 2)	intron (NR_038251, intron 1 of 2)	127120	NR_038251	100507466		NR_038251		DPH6-DT	ATPBD4-AS1|DPH6-AS1	DPH6 divergent transcript	ncRNA
692	chr15	96888699	96889584	+	0	NA	Intergenic	CpG	12147	NM_001145157	7026		NM_021005	ENSG00000185551	NR2F2	ARP-1|ARP1|CHTD4|COUPTF2|COUPTFB|COUPTFII|NF-E3|SRXX5|SVP40|TFCOUP2	nuclear receptor subfamily 2 group F member 2	protein-coding
2609	chr10	122999446	122999854	+	0	NA	Intergenic	Intergenic	291178	NM_001320654	2263		NM_000141	ENSG00000066468	FGFR2	BBDS|BEK|BFR-1|CD332|CEK3|CFD1|ECT1|JWS|K-SAM|KGFR|TK14|TK25	fibroblast growth factor receptor 2	protein-coding
2977	chr4	183369268	183370499	+	0	NA	intron (NM_001080477, intron 3 of 27)	CpG	205328	NM_001080477	55714		NM_001080477	ENSG00000218336	TENM3	MCOPCB9|MCOPS15|ODZ3|TEN3|TNM3|Ten-m3|ten-3	teneurin transmembrane protein 3	protein-coding
1082	chr13	98758270	98758541	+	0	NA	Intergenic	MER61B|LTR|ERV1	-36438	NM_001286839	10160		NM_005766	ENSG00000152767	FARP1	CDEP|FARP1-IT1|GLCC1|PLEKHC2|PPP1R75	FERM, ARH/RhoGEF and pleckstrin domain protein 1	protein-coding
2059	chr15	33022904	33023751	+	0	NA	exon (NM_013372, exon 2 of 2)	exon (NM_013372, exon 2 of 2)	-12261	NR_109767	100131315		NR_109767	ENSG00000259721	GREM1-AS1	-	GREM1 antisense RNA 1	ncRNA
2238	chr4	6449686	6450744	+	0	NA	intron (NM_001206995, intron 2 of 9)	intron (NM_001206995, intron 2 of 9)	24126	NM_001363388	5522		NM_020416	ENSG00000074211	PPP2R2C	B55-GAMMA|B55gamma|IMYPNO|IMYPNO1|PR52|PR55G	protein phosphatase 2 regulatory subunit Bgamma	protein-coding
1837	chr10	44807881	44808138	+	0	NA	Intergenic	Intergenic	19811	NR_164139	100130539		NM_001258000	ENSG00000277288	LINC02881	C10orf142	long intergenic non-protein coding RNA 2881	ncRNA
4207	chr4	114237762	114238887	+	0	NA	intron (NM_001354244, intron 26 of 47)	intron (NM_001354244, intron 26 of 47)	24329	NM_001354278	287		NM_001148	ENSG00000145362	ANK2	ANK-2|CFAP87|FAP87|LQT4|brank-2	ankyrin 2	protein-coding
867	chr18	34079686	34080968	+	0	NA	intron (NM_025135, intron 3 of 24)	intron (NM_025135, intron 3 of 24)	163054	NR_132982	105372071		NR_132982		LOC105372071	-	uncharacterized LOC105372071	ncRNA
278	chr20	13279677	13280717	+	0	NA	3' UTR (NM_080826, exon 6 of 6)	3' UTR (NM_080826, exon 6 of 6)	-59863	NR_040043	100505536		NR_040043		ISM1-AS1	-	ISM1 antisense RNA 1	ncRNA
1795	chr8	9766156	9766599	+	0	NA	Intergenic	Intergenic	-5395	NR_029668	406907		NR_029668	ENSG00000284321	MIR124-1	MIR124A|MIR124A1|MIRN124-1|MIRN124A1|mir-124-1	microRNA 124-1	ncRNA
2529	chr18	76401811	76403356	+	0	NA	Intergenic	Intergenic	-337692	NM_171999	27164		NM_171999	ENSG00000256463	SALL3	ZNF796	spalt like transcription factor 3	protein-coding
5182	chr7	107924818	107925457	+	0	NA	intron (NM_001371171, intron 3 of 28)	L2c|LINE|L2	-41308	NM_001371181	4897		NM_005010	ENSG00000091129	NRCAM	NEDNMS	neuronal cell adhesion molecule	protein-coding
4370	chr12	131238792	131239532	+	0	NA	Intergenic	GA-rich|Low_complexity|Low_complexity	-38312	NM_001351233	23504		NM_015347	ENSG00000060709	RIMBP2	PPP1R133|RBP2|RIM-BP2	RIMS binding protein 2	protein-coding
4197	chr4	23199709	23200403	+	0	NA	Intergenic	Intergenic	484341	NR_102357	57733		NM_020973	ENSG00000249948	GBA3	CBG|CBGL1|GLUC|KLRP	glucosylceramidase beta 3 (gene/pseudogene)	protein-coding
776	chr3	169325717	169326415	+	0	NA	intron (NM_001366473, intron 1 of 15)	intron (NM_001366473, intron 1 of 15)	55434	NM_004991	2122		NM_004991	ENSG00000085276	MECOM	AML1-EVI-1|EVI1|KMT8E|MDS1|MDS1-EVI1|PRDM3|RUSAT2	MDS1 and EVI1 complex locus	protein-coding
4782	chr12	95107914	95108575	+	0	NA	Intergenic	Intergenic	-63911	NM_020698	57458		NM_020698	ENSG00000057704	TMCC3	-	transmembrane and coiled-coil domain family 3	protein-coding
4166	chr3	59410446	59411399	+	0	NA	Intergenic	Intergenic	233301	NR_149028	339902		NR_149028		LOC339902	-	hCG1813818	ncRNA
2733	chr21	27997199	27998803	+	0	NA	Intergenic	MER52A|LTR|ERV1	-52396	NR_135472	116159		NM_052954	ENSG00000166265	CYYR1	C21orf95	cysteine and tyrosine rich 1	protein-coding
2323	chr7	138560409	138560949	+	0	NA	intron (NM_020910, intron 12 of 19)	AluJr|SINE|Alu	-77738	NM_020632	50617		NM_020632	ENSG00000105929	ATP6V0A4	A4|ATP6N1B|ATP6N2|DRTA3|RDRTA2|RTA1C|RTADR|STV1|VPH1|VPP2	ATPase H+ transporting V0 subunit a4	protein-coding
5561	chr8	2012215	2012949	+	0	NA	intron (NM_003970, intron 6 of 36)	intron (NM_003970, intron 6 of 36)	-12087	NR_106983	102465695		NR_106983	ENSG00000273593	MIR7160	hsa-mir-7160	microRNA 7160	ncRNA
3489	chr20	18296308	18297208	+	0	NA	exon (NM_001352463, exon 6 of 6)	exon (NM_001352463, exon 6 of 6)	27587	NM_001352463	7692		NM_003434	ENSG00000125846	ZNF133	ZNF150|pHZ-13|pHZ-66	zinc finger protein 133	protein-coding
784	chr5	1874692	1875263	+	0	NA	Intergenic	CpG	8062	NM_016358	50805		NM_016358	ENSG00000113430	IRX4	IRXA3	iroquois homeobox 4	protein-coding
1309	chr3	8670989	8671723	+	0	NA	exon (NM_015931, exon 7 of 12)	exon (NM_015931, exon 7 of 12)	15128	NM_001256748	51066		NM_015931	ENSG00000125046	SSUH2	C3orf32|SSU-2|fls485	ssu-2 homolog	protein-coding
4880	chr8	81212260	81212677	+	0	NA	Intergenic	Intergenic	58844	NR_049894	100847056		NR_049894	ENSG00000265588	MIR5708	-	microRNA 5708	ncRNA
3494	chr5	2681122	2681469	+	0	NA	Intergenic	Intergenic	-31410	NR_145480	101234261		NR_145480	ENSG00000281560	LSINCT5	-	long stress-induced non-coding transcript 5	ncRNA
192	chr18	6580229	6581075	+	0	NA	intron (NR_120518, intron 3 of 5)	intron (NR_120518, intron 3 of 5)	69237	NR_120518	100130480		NM_001243517	ENSG00000265944	LINC01387	C18orf64	long intergenic non-protein coding RNA 1387	ncRNA
3026	chr2	21324199	21325053	+	0	NA	Intergenic	LTR12C|LTR|ERV1	-22214	NM_001306137	100129278		NM_001306137	ENSG00000218819	TDRD15	-	tudor domain containing 15	protein-coding
2991	chr8	79484944	79485696	+	0	NA	intron (NM_006823, intron 2 of 3)	intron (NM_006823, intron 2 of 3)	-14582	NR_125389	101927003		NR_125389	ENSG00000254266	PKIA-AS1	-	PKIA antisense RNA 1	ncRNA
1503	chr9	93747479	93747837	+	0	NA	Intergenic	Intergenic	89756	NR_033912	100129316		NR_033912		LOC100129316	-	uncharacterized LOC100129316	ncRNA
3880	chr1	4515902	4516588	+	0	NA	Intergenic	THE1B|LTR|ERVL-MaLR	44134	NR_027088	284661		NR_027088	ENSG00000235054	LINC01777	-	long intergenic non-protein coding RNA 1777	ncRNA
4026	chr5	6281447	6282092	+	0	NA	Intergenic	Intergenic	55636	NR_028351	401172		NM_001001702	ENSG00000250490	LINC02145	-	long intergenic non-protein coding RNA 2145	ncRNA
2100	chr18	36897846	36898619	+	0	NA	intron (NR_024391, intron 3 of 3)	intron (NR_024391, intron 3 of 3)	303907	NR_030628	100126323		NR_030628	ENSG00000283615	MIR924	MIRN924|hsa-mir-924	microRNA 924	ncRNA
791	chr5	146783254	146784377	+	0	NA	intron (NM_001197294, intron 8 of 13)	intron (NM_001197294, intron 8 of 13)	49440	NM_001387	1809		NM_001387	ENSG00000113657	DPYSL3	CRMP-4|CRMP4|DRP-3|DRP3|LCRMP|ULIP|ULIP-1	dihydropyrimidinase like 3	protein-coding
4494	chr13	26291879	26292258	+	0	NA	intron (NM_016529, intron 25 of 36)	intron (NM_016529, intron 25 of 36)	249156	NM_001313741	51761		NM_016529	ENSG00000132932	ATP8A2	ATP|ATPIB|CAMRQ4|IB|ML-1	ATPase phospholipid transporting 8A2	protein-coding
1634	chr16	2643001	2644612	+	0	NA	intron (NM_001261816, intron 11 of 11)	intron (NM_001261816, intron 11 of 11)	-9579	NR_015441	652276		NR_015441	ENSG00000291228	LOC652276	-	potassium channel tetramerization domain containing 5 pseudogene	pseudo
1601	chr13	101196237	101196717	+	0	NA	intron (NM_001195087, intron 2 of 2)	intron (NM_001195087, intron 2 of 2)	-10421	NM_033110	87769		NM_033110	ENSG00000134864	GGACT	A2LD1	gamma-glutamylamine cyclotransferase	protein-coding
1051	chr12	76307317	76307964	+	0	NA	Intergenic	Intergenic	117916	NM_007350	22822		NM_007350	ENSG00000139289	PHLDA1	DT1P1B11|PHRIP|TDAG51	pleckstrin homology like domain family A member 1	protein-coding
5347	chr8	22808154	22808503	+	0	NA	Intergenic	LTR9|LTR|ERV1	-9738	NM_001363233	157310		NM_144962	ENSG00000134020	PEBP4	CORK-1|CORK1|GWTM1933|HEL-S-300|PEBP-4|PRO4408|hPEBP4	phosphatidylethanolamine binding protein 4	protein-coding
3782	chr10	132619066	132619640	+	0	NA	Intergenic	MLT1G|LTR|ERVL-MaLR	141578	NR_036180	100422867		NR_036180	ENSG00000264803	MIR378C	mir-378c	microRNA 378c	ncRNA
5350	chr2	173138664	173139112	+	0	NA	Intergenic	Intergenic	-153176	NM_001316306	3655		NM_000210	ENSG00000091409	ITGA6	CD49f|ITGA6A|ITGA6B|JEB6|VLA-6	integrin subunit alpha 6	protein-coding
3197	chr2	19535336	19535659	+	0	NA	Intergenic	MLT1E3|LTR|ERVL-MaLR	-12693	NR_039914	100616307		NR_039914	ENSG00000266738	MIR4757	-	microRNA 4757	ncRNA
1345	chr3	151693690	151694417	+	0	NA	Intergenic	Intergenic	-48090	NR_110202	101928142		NR_110202		AADACL2-AS1	-	AADACL2 antisense RNA 1	ncRNA
580	chr16	85398552	85399132	+	0	NA	Intergenic	Intergenic	-58911	NR_049816	100847022		NR_049816	ENSG00000266307	MIR5093	-	microRNA 5093	ncRNA
3166	chr15	99046866	99047717	+	0	NA	intron (NM_182562, intron 2 of 6)	intron (NM_182562, intron 2 of 6)	10274	NM_182562	283777		NM_182562	ENSG00000293555	FAM169BP	FAM169B	protein FAM169B	pseudo
3370	chr7	49812494	49815721	+	0	NA	promoter-TSS (NR_136188)	promoter-TSS (NR_136188)	-822	NR_136188	375567		NM_198570	ENSG00000188730	VWC2	PSST739|UNQ739	von Willebrand factor C domain containing 2	protein-coding
2517	chr12	39836224	39837639	+	0	NA	promoter-TSS (NM_017641)	promoter-TSS (NM_017641)	-9	NM_017641	55605		NM_017641	ENSG00000139116	KIF21A	CFEOM1|FEOM1|FEOM3A	kinesin family member 21A	protein-coding
2636	chr13	19763555	19764602	+	0	NA	Intergenic	Intergenic	7905	NR_126054	101928697		NR_126054		LOC101928697	-	Putative uncharacterized protein LOC645739	ncRNA
4489	chr9	109514693	109516263	+	0	NA	Intergenic	Intergenic	-109969	NM_021224	58499		NM_021224	ENSG00000148143	ZNF462	WSKA|ZFPIP|Zfp462	zinc finger protein 462	protein-coding
5088	chr4	103537577	103538155	+	0	NA	3' UTR (NM_001319226, exon 24 of 24)	3' UTR (NM_001319226, exon 24 of 24)	-114223	NR_136202	105377621		NR_136202		LOC105377621	-	uncharacterized LOC105377621	ncRNA
5663	chr10	34543567	34544182	+	0	NA	intron (NM_019619, intron 22 of 24)	intron (NM_019619, intron 22 of 24)	-482266	NR_038932	100505583		NR_038932	ENSG00000261683	LINC00838	-	long intergenic non-protein coding RNA 838	ncRNA
145	chr15	28362003	28362779	+	0	NA	intron (NM_004667, intron 86 of 92)	CpG	-17930	NM_001300984	4948		NM_000275	ENSG00000104044	OCA2	BEY|BEY1|BEY2|BOCA|D15S12|EYCL|EYCL2|EYCL3|HCL3|P|PED|SHEP1	OCA2 melanosomal transmembrane protein	protein-coding
1999	chr11	63812280	63812905	+	0	NA	intron (NM_001384466, intron 1 of 2)	intron (NM_001384466, intron 1 of 2)	8438	NM_001384466	23769		NM_013280	ENSG00000126500	FLRT1	SPG68	fibronectin leucine rich transmembrane protein 1	protein-coding
2334	chr8	17465761	17466746	+	0	NA	intron (NM_001372073, intron 2 of 5)	intron (NM_001372073, intron 2 of 5)	31528	NM_001372073	5157		NM_006207	ENSG00000104213	PDGFRL	PDGRL|PRLTS	platelet derived growth factor receptor like	protein-coding
2478	chr21	47627146	47628408	+	0	NA	intron (NM_001145436, intron 14 of 21)	intron (NM_001145436, intron 14 of 21)	-13704	NR_145780	109623452		NR_145780		SNORD159	-	small nucleolar RNA, C/D box 159	snoRNA
596	chr20	60320634	60321573	+	0	NA	intron (NM_001252339, intron 2 of 14)	intron (NM_001252339, intron 2 of 14)	-26299	NR_147702	100128310		NR_147702	ENSG00000179253	LOC100128310	-	uncharacterized LOC100128310	ncRNA
3095	chr1	214296586	214296766	+	0	NA	Intergenic	Intergenic	134800	NM_002763	5629		NM_002763	ENSG00000117707	PROX1	-	prospero homeobox 1	protein-coding
2986	chr7	82136249	82138313	+	0	NA	Intergenic	MER52D|LTR|ERV1	-64009	NM_001366867	781		NM_000722	ENSG00000153956	CACNA2D1	CACNA2|CACNL2A|CCHL2A|DEE110|LINC01112|lncRNA-N3	calcium voltage-gated channel auxiliary subunit alpha2delta 1	protein-coding
3207	chr2	79219649	79220900	+	0	NA	Intergenic	CpG	-32554	NM_198448	130120		NM_198448	ENSG00000143954	REG3G	LPPM429|PAP IB|PAP-1B|PAP1B|PAPIB|REG III|REG-III|UNQ429	regenerating family member 3 gamma	protein-coding
1188	chr18	45084364	45084861	+	0	NA	intron (NR_147192, intron 1 of 2)	intron (NR_147192, intron 1 of 2)	177745	NR_039753	100616264		NR_039753	ENSG00000266582	MIR4527	-	microRNA 4527	ncRNA
2301	chr6	152744540	152745222	+	0	NA	intron (NM_033071, intron 39 of 145)	L2a|LINE|L2	43216	NR_120501	100505475		NR_120501		SYNE1-AS1	-	SYNE1 antisense RNA 1	ncRNA
2724	chr20	59675555	59677605	+	0	NA	Intergenic	Intergenic	22460	NR_109919	100506470		NR_109919	ENSG00000229606	LINC01718	-	long intergenic non-protein coding RNA 1718	ncRNA
1726	chr3	143804867	143805120	+	0	NA	Intergenic	L1MC4a|LINE|L1	113070	NM_001134470	205428		NM_173552	ENSG00000181744	DIPK2A	C3orf58|DIA1|GoPro49|HASF	divergent protein kinase domain 2A	protein-coding
4592	chr1	175283510	175283877	+	0	NA	TTS (NM_003285)	TTS (NM_003285)	-121570	NM_001162894	9674		NM_014656	ENSG00000235750	KIAA0040	-	KIAA0040	protein-coding
311	chr3	25438050	25439002	+	0	NA	intron (NM_001290300, intron 1 of 7)	L1PB1|LINE|L1	-12108	NR_134933	105376997		NR_134933		RARB-AS1	-	RARB antisense RNA 1	ncRNA
4556	chr1	86804962	86805582	+	0	NA	Intergenic	MER48|LTR|ERV1	18098	NR_107010	102465842		NR_107010	ENSG00000278281	MIR7856	hsa-mir-7856	microRNA 7856	ncRNA
4443	chr9	85919715	85920136	+	0	NA	intron (NM_174938, intron 10 of 13)	intron (NM_174938, intron 10 of 13)	26951	NM_001244961	257019		NM_174938	ENSG00000172159	FRMD3	4.1O|EPB41L4O|EPB41LO|P410	FERM domain containing 3	protein-coding
5587	chr4	129596133	129596581	+	0	NA	Intergenic	UCON29|DNA|PiggyBac?	-134498	NM_199320	79960		NM_024900	ENSG00000077684	JADE1	PHF17	jade family PHD finger 1	protein-coding
1585	chr11	124155319	124156169	+	0	NA	Intergenic	L1PREC2|LINE|L1	24918	NM_001002917	283159		NM_001002917	ENSG00000196341	OR8D1	JCG9|OR8D3|OST004|PDJ9J14	olfactory receptor family 8 subfamily D member 1	protein-coding
2645	chr13	110470565	110471183	+	0	NA	Intergenic	Intergenic	-31944	NM_003749	8660		NM_003749	ENSG00000185950	IRS2	IRS-2	insulin receptor substrate 2	protein-coding
259	chr2	162242639	162243323	+	0	NA	intron (NM_005805, intron 8 of 11)	intron (NM_005805, intron 8 of 11)	-29827	NM_006593	10716		NM_006593	ENSG00000136535	TBR1	AUTS5|IDDAS|TBR-1|TES-56	T-box brain transcription factor 1	protein-coding
645	chr10	87929602	87931030	+	0	NA	intron (NM_017551, intron 3 of 15)	intron (NM_017551, intron 3 of 15)	94229	NR_029907	442911		NR_029907	ENSG00000199104	MIR346	MIRN346|hsa-mir-346|miR-346|miRNA346	microRNA 346	ncRNA
5151	chr13	100024346	100024523	+	0	NA	intron (NM_177967, intron 6 of 6)	intron (NM_177967, intron 6 of 6)	16049	NR_030353	693208		NR_030353	ENSG00000207719	MIR623	MIRN623|hsa-mir-623	microRNA 623	ncRNA
