PeakID (cmd=annotatePeaks.pl ../beds/community1.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
5046	chr9	14688174	14688600	+	0	NA	intron (NM_001354118, intron 2 of 11)	intron (NM_001354118, intron 2 of 11)	5043	NM_001354121	340481		NM_178566	ENSG00000175893	ZDHHC21	DHHC-21|DHHC21|DNZ1|HSPC097	zinc finger DHHC-type palmitoyltransferase 21	protein-coding
6668	chr18	518832	519505	+	0	NA	Intergenic	Intergenic	-3874	NR_136505	105376854		NR_136505	ENSG00000264265	LINC01925	-	long intergenic non-protein coding RNA 1925	ncRNA
2212	chr19	10346600	10347555	+	0	NA	Intergenic	Intergenic	-5070	NM_004230	9294		NM_004230	ENSG00000267534	S1PR2	AGR16|DFNB68|EDG-5|EDG5|Gpcr13|H218|LPB2|S1P2	sphingosine-1-phosphate receptor 2	protein-coding
8172	chr11	18654857	18655061	+	0	NA	intron (NM_194285, intron 1 of 5)	intron (NM_194285, intron 1 of 5)	930	NM_194285	144108		NM_194285	ENSG00000179119	SPTY2D1	Spt2	SPT2 chromatin protein domain containing 1	protein-coding
5154	chr9	99380854	99382401	+	0	NA	non-coding (NR_147239, exon 1 of 15)	non-coding (NR_147239, exon 1 of 15)	498	NR_147239	8555		NM_003671	ENSG00000081377	CDC14B	CDC14B3|Cdc14B1|Cdc14B2|hCDC14B	cell division cycle 14B	protein-coding
2440	chr2	54857078	54857427	+	0	NA	intron (NM_178313, intron 14 of 30)	intron (NM_178313, intron 14 of 30)	71721	NM_178313	6711		NM_003128	ENSG00000115306	SPTBN1	DDISBA|ELF|HEL102|SPTB2|betaSpII	spectrin beta, non-erythrocytic 1	protein-coding
1342	chr13	34319328	34320660	+	0	NA	Intergenic	Intergenic	-69063	NM_001243476	90627		NM_052851	ENSG00000133121	STARD13	ARHGAP37|DLC2|GT650|LINC00464	StAR related lipid transfer domain containing 13	protein-coding
5134	chr9	93508114	93508891	+	0	NA	Intergenic	Intergenic	-55380	NM_001174168	6850		NM_003177	ENSG00000165025	SYK	IMD82|p72-Syk	spleen associated tyrosine kinase	protein-coding
6741	chr4	42718748	42720050	+	0	NA	Intergenic	Intergenic	-60277	NM_001105529	10396		NM_006095	ENSG00000124406	ATP8A1	ATPASEII|ATPIA|ATPP2	ATPase phospholipid transporting 8A1	protein-coding
1088	chr12	14425866	14427050	+	0	NA	Intergenic	MIRb|SINE|MIR	-92108	NM_018179	55729		NM_018179	ENSG00000171681	ATF7IP	AM|ATF-IP|ATF7IP1|MCAF|MCAF1|p621	activating transcription factor 7 interacting protein	protein-coding
3407	chr3	122416957	122417587	+	0	NA	intron (NM_017554, intron 5 of 16)	intron (NM_017554, intron 5 of 16)	17586	NM_017554	54625		NM_017554	ENSG00000173193	PARP14	ARTD8|BAL2|PARP-14|pART8	poly(ADP-ribose) polymerase family member 14	protein-coding
5719	chr19	3100519	3101037	+	0	NA	intron (NM_002067, intron 1 of 6)	MIRb|SINE|MIR	6418	NM_002067	2767		NM_002067	ENSG00000088256	GNA11	FBH|FBH2|FHH2|GNA-11|HG1K|HHC2|HYPOC2	G protein subunit alpha 11	protein-coding
8682	chr9	100000256	100001164	+	0	NA	promoter-TSS (NR_036526)	promoter-TSS (NR_036526)	2	NR_036526	100499484		NR_036526	ENSG00000254876	SUGT1P4-STRA6LP	-	SUGT1P4-STRA6LP readthrough	pseudo
7029	chr9	19385445	19386423	+	0	NA	Intergenic	MLT1B|LTR|ERVL-MaLR	-5700	NM_001010	6194		NM_001010	ENSG00000137154	RPS6	S6|eS6	ribosomal protein S6	protein-coding
8493	chr1	24745775	24746023	+	0	NA	non-coding (NR_136506, exon 2 of 11)	non-coding (NR_136506, exon 2 of 11)	3384	NM_001322857	57185		NM_020448	ENSG00000001461	NIPAL3	DJ462O23.2|NPAL3|SLC57A5	NIPA like domain containing 3	protein-coding
2590	chr2	112231779	112232426	+	0	NA	intron (NR_024373, intron 1 of 1)	intron (NR_024373, intron 1 of 1)	20636	NR_136162	541471		NM_001013744	ENSG00000172965	MIR4435-2HG	AGD2|LINC00978|MIR4435-1HG|MORRBID|lncRNA-AWPPH	MIR4435-2 host gene	ncRNA
4012	chr5	149798930	149799744	+	0	NA	Intergenic	HAL1|LINE|L1	-6838	NM_001025158	972		NM_004355	ENSG00000019582	CD74	CLIP|DHLAG|HLADG|II|Ia-GAMMA|p33	CD74 molecule	protein-coding
3654	chr4	78118033	78118312	+	0	NA	Intergenic	Intergenic	39812	NM_004354	901		NM_004354	ENSG00000138764	CCNG2	-	cyclin G2	protein-coding
7356	chr7	13096887	13097897	+	0	NA	Intergenic	MIR|SINE|MIR	370134	NM_005738	10124		NM_005738	ENSG00000122644	ARL4A	ARL4	ADP ribosylation factor like GTPase 4A	protein-coding
1782	chr16	21287424	21287700	+	0	NA	intron (NM_001376256, intron 2 of 7)	MIRb|SINE|MIR	2049	NM_001376256	1428		NM_001888	ENSG00000103316	CRYM	DFNA40|THBP	crystallin mu	protein-coding
5936	chr3	70565511	70566830	+	0	NA	Intergenic	Intergenic	-204381	NM_001364676	107986096		NM_001364676	ENSG00000242120	MDFIC2	-	MyoD family inhibitor domain containing 2	protein-coding
6381	chr1	201064941	201065726	+	0	NA	intron (NM_000069, intron 2 of 43)	intron (NM_000069, intron 2 of 43)	16221	NM_000069	779		NM_000069	ENSG00000081248	CACNA1S	CACNL1A3|CCHL1A3|CMYP18|Cav1.1|DHPRM|HOKPP|HOKPP1|MHS5|TTPP1|hypoPP	calcium voltage-gated channel subunit alpha1 S	protein-coding
7209	chr2	153022996	153024010	+	0	NA	intron (NM_005843, intron 1 of 13)	intron (NM_005843, intron 1 of 13)	8774	NM_005843	10254		NM_005843	ENSG00000115145	STAM2	Hbp|STAM2A|STAM2B	signal transducing adaptor molecule 2	protein-coding
5956	chr3	142368971	142369511	+	0	NA	intron (NM_002670, intron 1 of 15)	intron (NM_002670, intron 1 of 15)	-6498	NM_001172312	5357		NM_002670	ENSG00000120756	PLS1	DFNA76	plastin 1	protein-coding
7336	chr6	64093789	64094135	+	0	NA	Intergenic	Intergenic	-64074	NM_016571	51557		NM_016571	ENSG00000146166	LGSN	GLULD1|LGS	lengsin, lens protein with glutamine synthetase domain	protein-coding
3634	chr4	71871803	71872514	+	0	NA	intron (NM_000788, intron 2 of 6)	intron (NM_000788, intron 2 of 6)	12792	NM_000788	1633		NM_000788	ENSG00000156136	DCK	-	deoxycytidine kinase	protein-coding
6600	chr10	112835683	112837995	+	0	NA	promoter-TSS (NM_000681)	promoter-TSS (NM_000681)	52	NM_000681	150		NM_000681	ENSG00000150594	ADRA2A	ADRA2|ADRA2R|ADRAR|ALPHA2AAR|FPLD8|ZNF32	adrenoceptor alpha 2A	protein-coding
4810	chr8	24187680	24188620	+	0	NA	intron (NR_130710, intron 11 of 22)	intron (NR_130710, intron 11 of 22)	36568	NR_130710	10863		NM_014265	ENSG00000042980	ADAM28	ADAM 28|MDC-L|MDCL|eMDC II|eMDCII	ADAM metallopeptidase domain 28	protein-coding
5626	chr15	85977035	85977738	+	0	NA	intron (NM_006738, intron 1 of 36)	L1PA2|LINE|L1	53552	NM_006738	11214		NM_006738	ENSG00000170776	AKAP13	AKAP-13|AKAP-Lbc|ARHGEF13|BRX|HA-3|Ht31|LBC|PRKA13|PROTO-LB|PROTO-LBC|c-lbc|p47	A-kinase anchoring protein 13	protein-coding
4553	chr7	38335506	38336236	+	0	NA	Intergenic	AluSz6|SINE|Alu	-22623	NM_001003799	445347		NM_001003799	ENSG00000289746	TARP	CD3G	TCR gamma alternate reading frame protein	protein-coding
4533	chr7	28208099	28209189	+	0	NA	intron (NM_175061, intron 1 of 4)	intron (NM_175061, intron 1 of 4)	-11432	NR_034097	100128081		NR_034097		JAZF1-AS1	-	JAZF1 antisense RNA 1	ncRNA
3924	chr5	92905763	92906923	+	0	NA	non-coding (NR_109825, exon 1 of 9)	non-coding (NR_109825, exon 1 of 9)	706	NR_109825	441094		NR_015369	ENSG00000237187	NR2F1-AS1	-	NR2F1 antisense RNA 1	ncRNA
4718	chr7	132719900	132720560	+	0	NA	promoter-TSS (NR_037427).2	promoter-TSS (NR_037427).2	-555	NR_037427	100500804		NR_037427	ENSG00000284135	MIR3654	-	microRNA 3654	ncRNA
7466	chr12	26950910	26951714	+	0	NA	intron (NM_002223, intron 1 of 56)	intron (NM_002223, intron 1 of 56)	34815	NM_002223	3709		NM_002223	ENSG00000123104	ITPR2	ANHD|CFAP48|INSP3R2|IP3R2	inositol 1,4,5-trisphosphate receptor type 2	protein-coding
6412	chr12	88972979	88974644	+	0	NA	intron (NM_000899, intron 1 of 9)	CpG	437	NM_000899	4254		NM_000899	ENSG00000049130	KITLG	DCUA|DFNA69|FPH2|FPHH|KL-1|Kitl|MGF|SCF|SF|SHEP7|SLF|WS2F	KIT ligand	protein-coding
6993	chr4	38095764	38096375	+	0	NA	intron (NM_001253912, intron 15 of 20)	intron (NM_001253912, intron 15 of 20)	-15733	NM_001253913	23216		NM_015173	ENSG00000065882	TBC1D1	TBC|TBC1	TBC1 domain family member 1	protein-coding
7649	chr2	128242875	128244516	+	0	NA	intron (NM_017969, intron 13 of 13)	intron (NM_017969, intron 13 of 13)	40370	NM_017969	55677		NM_017969	ENSG00000163166	IWS1	-	interacts with SUPT6H, CTD assembly factor 1	protein-coding
6240	chr7	116797384	116798361	+	0	NA	intron (NR_161423, intron 7 of 13)	L4|LINE|RTE	-12226	NR_002331	93654		NR_002331	ENSG00000226367	ST7-AS2	ST7AS2|ST7OT2	ST7 antisense RNA 2	ncRNA
926	chr11	73710624	73711165	+	0	NA	TTS (NM_003356)	TTS (NM_003356)	9236	NM_003356	7352		NM_003356	ENSG00000175564	UCP3	SLC25A9	uncoupling protein 3	protein-coding
8328	chr10	98468241	98468876	+	0	NA	intron (NM_152309, intron 2 of 16)	intron (NM_152309, intron 2 of 16)	11713	NM_152309	118788		NM_152309	ENSG00000155629	PIK3AP1	BCAP	phosphoinositide-3-kinase adaptor protein 1	protein-coding
7225	chr2	222148377	222149854	+	0	NA	Intergenic	Intergenic	287909	NM_001304537	2043		NM_004438	ENSG00000116106	EPHA4	EK8|HEK8|SEK|TYRO1	EPH receptor A4	protein-coding
6778	chr5	175223618	175224462	+	0	NA	intron (NM_006650, intron 1 of 4)	CpG	504	NM_006650	10814		NM_006650	ENSG00000145920	CPLX2	921-L|CPX-2|CPX2|Hfb1	complexin 2	protein-coding
2991	chr21	26558333	26559178	+	0	NA	Intergenic	Intergenic	245258	NR_024027	54072		NM_058184	ENSG00000185433	LINC00158	C21orf42|NCRNA00158	long intergenic non-protein coding RNA 158	ncRNA
1903	chr17	3438788	3439243	+	0	NA	intron (NM_145068, intron 6 of 17)	CpG-10232	-21869	NM_001321337	84690		NM_032598	ENSG00000141255	SPATA22	NYD-SP20|NYDSP20	spermatogenesis associated 22	protein-coding
4472	chr7	12710205	12710800	+	0	NA	Intergenic	L1MB8|LINE|L1	-15950	NM_212460	10124		NM_005738	ENSG00000122644	ARL4A	ARL4	ADP ribosylation factor like GTPase 4A	protein-coding
5237	chr9	132769661	132770365	+	0	NA	intron (NM_001363755, intron 1 of 15)	intron (NM_001363755, intron 1 of 15)	35455	NM_015033	23048		NM_015033	ENSG00000187239	FNBP1	FBP17	formin binding protein 1	protein-coding
379	chr1	198519002	198519610	+	0	NA	Intergenic	Intergenic	-9231	NM_001320218	127124		NM_133262	ENSG00000151418	ATP6V1G3	ATP6G3|Vma10	ATPase H+ transporting V1 subunit G3	protein-coding
5257	chr9	136992399	136994295	+	0	NA	Intergenic	Intergenic	-6974	NM_001384414	11091		NM_017588	ENSG00000196363	WDR5	BIG-3|BIG3|CFAP89|SWD3	WD repeat domain 5	protein-coding
500	chr1	242686703	242688749	+	0	NA	5' UTR (NM_001372062, exon 1 of 10)	5' UTR (NM_001372062, exon 1 of 10)	273	NM_001372062	200150		NM_152666	ENSG00000180287	PLD5	PLDC	phospholipase D family member 5	protein-coding
2383	chr2	24552509	24553392	+	0	NA	intron (NM_001348183, intron 1 of 28)	intron (NM_001348183, intron 1 of 28)	30455	NM_001348181	50618		NM_006277	ENSG00000198399	ITSN2	PRO2015|SH3D1B|SH3P18|SWA|SWAP	intersectin 2	protein-coding
1690	chr15	80309673	80310592	+	0	NA	Intergenic	LTR12C|LTR|ERV1	-41778	NM_001242912	54469		NM_019006	ENSG00000086666	ZFAND6	AWP1|ZA20D3|ZFAND5B	zinc finger AN1-type containing 6	protein-coding
8291	chr10	5136454	5137610	+	0	NA	intron (NM_003739, intron 1 of 8)	intron (NM_003739, intron 1 of 8)	426	NM_001253909	8644		NM_003739	ENSG00000196139	AKR1C3	DD3|DDX|HA1753|HAKRB|HAKRe|HSD17B5|PGFS|hluPGFS	aldo-keto reductase family 1 member C3	protein-coding
7064	chr10	38154721	38155478	+	0	NA	Intergenic	LTR2B|LTR|ERV1	-8068	NR_147992	57209		NM_021045	ENSG00000198105	ZNF248	bA162G10.3	zinc finger protein 248	protein-coding
4193	chr6	52161212	52163062	+	0	NA	Intergenic	AluSx|SINE|Alu	-12597	NM_002388	4172		NM_002388	ENSG00000112118	MCM3	HCC5|P1-MCM3|P1.h|RLFB	minichromosome maintenance complex component 3	protein-coding
6870	chr5	54886576	54887318	+	0	NA	Intergenic	MLT1L|LTR|ERVL-MaLR	-56041	NR_103485	8611		NM_003711	ENSG00000067113	PLPP1	LLP1a|LPP1|PAP-2a|PAP2|PPAP2A	phospholipid phosphatase 1	protein-coding
6373	chr1	55013256	55014036	+	0	NA	promoter-TSS (NM_147161)	promoter-TSS (NM_147161)	-255	NM_015547	26027		NM_015547	ENSG00000162390	ACOT11	BFIT|STARD14|THEA|THEM1	acyl-CoA thioesterase 11	protein-coding
3367	chr3	111832664	111834343	+	0	NA	intron (NM_024616, intron 5 of 5)	AluSq2|SINE|Alu	1855	NR_030292	693152		NR_030292	ENSG00000207940	MIR567	MIRN567|hsa-mir-567	microRNA 567	ncRNA
2523	chr2	89246544	89249820	+	0	NA	Intergenic	Intergenic	136298	NR_039635	100616399		NR_039635	ENSG00000265510	MIR4436A	mir-4436a	microRNA 4436a	ncRNA
3665	chr4	82495070	82495375	+	0	NA	Intergenic	Intergenic	-102161	NM_001300735	153020		NM_152545	ENSG00000138670	RASGEF1B	GPIG4	RasGEF domain family member 1B	protein-coding
2880	chr20	1699738	1700631	+	0	NA	intron (NR_164369, intron 1 of 4)	LTR8|LTR|ERV1	2754	NR_164369	105369219		NR_164369		SIRPB3P	-	signal regulatory protein beta 3, pseudogene	pseudo
5104	chr9	79635219	79635995	+	0	NA	exon (NM_001013735, exon 1 of 1)	exon (NM_001013735, exon 1 of 1)	1036	NM_001013735	442425		NM_001013735	ENSG00000204612	FOXB2	FKH4|bA159H20.4	forkhead box B2	protein-coding
8420	chr14	106597719	106598963	+	0	NA	Intergenic	Intergenic	-145928	NR_033375	338004		NR_033375		LINC00226	C14orf97|NCRNA00226	long intergenic non-protein coding RNA 226	ncRNA
2788	chr2	216593145	216593730	+	0	NA	intron (NR_037195, intron 5 of 9)	intron (NR_037195, intron 5 of 9)	10671	NR_132383	105373869		NR_132383	ENSG00000230838	LINC01614	LCAL4	long intergenic non-protein coding RNA 1614	ncRNA
716	chr10	101296679	101296918	+	0	NA	TTS (NM_145285)	TTS (NM_145285)	4099	NM_145285	159296		NM_145285	ENSG00000119919	NKX2-3	CSX3|NK2.3|NKX2.3|NKX2C|NKX4-3	NK2 homeobox 3	protein-coding
3437	chr3	143643347	143644100	+	0	NA	Intergenic	Intergenic	-46917	NM_001363944	205428		NM_173552	ENSG00000181744	DIPK2A	C3orf58|DIA1|GoPro49|HASF	divergent protein kinase domain 2A	protein-coding
3457	chr3	156822826	156823585	+	0	NA	intron (NR_034007, intron 1 of 3)	intron (NR_034007, intron 1 of 3)	15535	NR_034008	100498859		NR_034008		LINC00881	LIPTER	long intergenic non-protein coding RNA 881	ncRNA
1811	chr16	46782445	46783255	+	0	NA	promoter-TSS (NM_182493)	promoter-TSS (NM_182493)	-594	NM_182493	91807		NM_182493	ENSG00000140795	MYLK3	MLCK|MLCK2|caMLCK	myosin light chain kinase 3	protein-coding
5884	chr20	52682263	52682578	+	0	NA	intron (NM_001316361, intron 1 of 9)	intron (NM_001316361, intron 1 of 9)	2604	NR_039913	100616225		NR_039913	ENSG00000265595	MIR4756	-	microRNA 4756	ncRNA
4691	chr7	117854125	117855125	+	0	NA	Intergenic	CpG	-10133	NM_019644	56311		NM_019644	ENSG00000106013	ANKRD7	TSA806	ankyrin repeat domain 7	protein-coding
2100	chr18	30464349	30464973	+	0	NA	Intergenic	Intergenic	-111675	NM_020805	57565		NM_020805	ENSG00000197705	KLHL14	-	kelch like family member 14	protein-coding
1043	chr11	128666234	128666736	+	0	NA	intron (NM_002017, intron 5 of 8)	intron (NM_002017, intron 5 of 8)	45879	NM_000220	3758		NM_000220	ENSG00000151704	KCNJ1	KIR1.1|ROMK|ROMK1	potassium inwardly rectifying channel subfamily J member 1	protein-coding
3816	chr5	1246189	1247580	+	0	NA	TTS (NM_182632)	TTS (NM_182632)	21388	NM_182632	348932		NM_182632	ENSG00000164363	SLC6A18	Xtrp2	solute carrier family 6 member 18	protein-coding
8588	chr8	2480157	2481523	+	0	NA	promoter-TSS (NR_125423)	promoter-TSS (NR_125423)	-387	NR_125423	101927815		NR_125423	ENSG00000254319	LINC03021	-	long intergenic non-protein coding RNA 3021	ncRNA
594	chr10	44162235	44163109	+	0	NA	intron (NR_038867, intron 1 of 4)	intron (NR_038867, intron 1 of 4)	-18343	NM_006973	7580		NM_006973	ENSG00000169740	ZNF32	KOX30|ZNF637|Zfp637	zinc finger protein 32	protein-coding
734	chr10	111216340	111217174	+	0	NA	Intergenic	CpG	466247	NM_001324136	7511		NM_020383	ENSG00000108039	XPNPEP1	APP1|SAMP|XPNPEP|XPNPEPL|XPNPEPL1	X-prolyl aminopeptidase 1	protein-coding
4313	chr6	130453318	130453835	+	0	NA	intron (NM_032438, intron 20 of 22)	L1ME3A|LINE|L1	83454	NM_001277185	154075		NM_152552	ENSG00000164483	SAMD3	-	sterile alpha motif domain containing 3	protein-coding
7035	chr1	75804683	75805328	+	0	NA	intron (NM_001320285, intron 5 of 25)	intron (NM_001320285, intron 5 of 25)	204932	NM_001256114	431707		NM_001001933	ENSG00000162624	LHX8	LHX7	LIM homeobox 8	protein-coding
6521	chr6	17932605	17932992	+	0	NA	intron (NM_001105568, intron 2 of 37)	intron (NM_001105568, intron 2 of 37)	55068	NM_001243423	63971		NM_022113	ENSG00000137177	KIF13A	RBKIN|bA500C11.2	kinesin family member 13A	protein-coding
2371	chr2	17304113	17305547	+	0	NA	Intergenic	LTR36|LTR|ERV1	394877	NM_001099218	729475		NM_001099218	ENSG00000214842	RAD51AP2	-	RAD51 associated protein 2	protein-coding
7055	chr10	11590648	11591327	+	0	NA	intron (NM_014688, intron 2 of 14)	L3|LINE|CR1	-16708	NM_001080491	9712		NM_014688	ENSG00000148429	USP6NL	RNTRE|TRE2NL|USP6NL-IT1	USP6 N-terminal like	protein-coding
96	chr1	37834598	37834848	+	0	NA	Intergenic	HERVL-int|LTR|ERVL	105321	NR_038842	728431		NR_038842	ENSG00000233621	LITATS1	LINC01137|ZC3H12A-DT	lncRNA induced by TGF-beta and antagonizes TGF-beta signaling 1	ncRNA
6562	chr9	110071528	110071958	+	0	NA	intron (NM_002874, intron 4 of 9)	intron (NM_002874, intron 4 of 9)	24693	NM_001244713	5887		NM_002874	ENSG00000119318	RAD23B	HHR23B|HR23B|P58	RAD23 homolog B, nucleotide excision repair protein	protein-coding
7717	chr1	207191068	207191859	+	0	NA	TTS (NM_001083924)	TTS (NM_001083924)	14638	NM_023938	79098		NM_023938	ENSG00000182795	C1orf116	SARG	chromosome 1 open reading frame 116	protein-coding
5027	chr9	5577136	5577676	+	0	NA	Intergenic	MLT1H2|LTR|ERVL-MaLR	-51701	NM_001135920	57589		NM_020829	ENSG00000107036	RIC1	CATIFA|CIP150|KIAA1432|bA207C16.1	RIC1 homolog, RAB6A GEF complex partner 1	protein-coding
5785	chr2	89305559	89306085	+	0	NA	Intergenic	Intergenic	193938	NR_039635	100616399		NR_039635	ENSG00000265510	MIR4436A	mir-4436a	microRNA 4436a	ncRNA
7516	chr5	108785973	108786622	+	0	NA	Intergenic	Intergenic	-40622	NM_014819	9867		NM_014819	ENSG00000198961	PJA2	Neurodap1|RNF131	praja ring finger ubiquitin ligase 2	protein-coding
3147	chr3	4113098	4113702	+	0	NA	Intergenic	L1PA6|LINE|L1	-231588	NM_001320677	6419		NM_006515	ENSG00000170364	SETMAR	METNASE|Mar1	SET domain and mariner transposase fusion gene	protein-coding
7365	chr7	45089624	45090335	+	0	NA	intron (NR_030770, intron 2 of 9)	MER2|DNA|TcMar-Tigger	22746	NM_001029835	83605		NM_031443	ENSG00000136280	CCM2	C7orf22|OSM|PP10187	CCM2 scaffold protein	protein-coding
6120	chr6	11350565	11350948	+	0	NA	intron (NR_073131, intron 1 of 9)	intron (NR_073131, intron 1 of 9)	31825	NM_001142393	4739		NM_006403	ENSG00000111859	NEDD9	CAS-L|CAS2|CASL|CASS2|HEF1	neural precursor cell expressed, developmentally down-regulated 9	protein-coding
1443	chr14	25174825	25175504	+	0	NA	Intergenic	Intergenic	-71768	NM_004131	3002		NM_004131	ENSG00000100453	GZMB	C11|CCPI|CGL-1|CGL1|CSP-B|CSPB|CTLA1|CTSGL1|HLP|SECT	granzyme B	protein-coding
5965	chr3	158169276	158169869	+	0	NA	intron (NM_016625, intron 6 of 9)	intron (NM_016625, intron 6 of 9)	-74925	NR_148407	110599565		NR_148407		UC.134	-	long non-coding RNA uc.134	ncRNA
7667	chr4	77222553	77222929	+	0	NA	intron (NM_001242939, intron 6 of 6)	intron (NM_001242939, intron 6 of 6)	-4438	NM_003943	8987		NM_003943	ENSG00000118804	STBD1	GENEX3414|GENX-3414	starch binding domain 1	protein-coding
5106	chr9	81371768	81373089	+	0	NA	Intergenic	Intergenic	388153	NR_109771	101927450		NR_109771	ENSG00000260995	LOC101927450	-	uncharacterized LOC101927450	ncRNA
1278	chr12	113521837	113522262	+	0	NA	intron (NM_004416, intron 3 of 9)	intron (NM_004416, intron 3 of 9)	27514	NM_004416	1840		NM_004416	ENSG00000135144	DTX1	RNF140|hDx-1	deltex E3 ubiquitin ligase 1	protein-coding
7435	chr1	228887246	228887679	+	0	NA	Intergenic	Intergenic	16236	NM_021205	58480		NM_021205	ENSG00000116574	RHOU	ARHU|CDC42L1|G28K|WRCH1|hG28K	ras homolog family member U	protein-coding
1593	chr15	44081700	44081924	+	0	NA	intron (NM_001199877, intron 2 of 4)	intron (NM_001199877, intron 2 of 4)	-2362	NM_001199875	10169		NM_005770	ENSG00000140264	SERF2	4F5REL|FAM2C|H4F5REL|HsT17089	small EDRK-rich factor 2	protein-coding
2501	chr2	85043882	85044699	+	0	NA	intron (NM_001370, intron 76 of 76)	L1M4c|LINE|L1	63918	NM_001080824	129293		NM_001080824	ENSG00000186854	TRABD2A	C2orf89|TIKI1	TraB domain containing 2A	protein-coding
7455	chr1	64420977	64422017	+	0	NA	intron (NM_005012, intron 1 of 8)	intron (NM_005012, intron 1 of 8)	156391	NR_110666	101927034		NR_110665	ENSG00000223949	ROR1-AS1	-	ROR1 antisense RNA 1	ncRNA
5427	chr10	101629490	101630419	+	0	NA	Intergenic	L1PA8|LINE|L1	43895	NM_001318327	23268		NM_015221	ENSG00000107554	DNMBP	ARHGEF36|CTRCT48|TUBA	dynamin binding protein	protein-coding
8392	chr12	92270744	92271961	+	0	NA	Intergenic	Intergenic	264137	NR_046159	256021		NM_001256373	ENSG00000257242	LINC01619	C12orf79	long intergenic non-protein coding RNA 1619	ncRNA
7799	chr9	94157365	94158584	+	0	NA	Intergenic	Intergenic	28140	NM_005384	4783		NM_005384	ENSG00000165030	NFIL3	E4BP4|IL3BP1|NF-IL3A|NFIL3A	nuclear factor, interleukin 3 regulated	protein-coding
3814	chr5	388422	389285	+	0	NA	intron (NR_165163, intron 6 of 12)	intron (NR_165163, intron 6 of 12)	54422	NR_126522	116349		NM_138464		EXOC3-AS1	C5orf55	EXOC3 antisense RNA 1	ncRNA
5886	chr20	57208905	57210308	+	0	NA	promoter-TSS (NR_125359)	promoter-TSS (NR_125359)	-222	NR_125359	79160		NM_024314	ENSG00000268941	LINC01711	-	long intergenic non-protein coding RNA 1711	ncRNA
4920	chr8	99076371	99077383	+	0	NA	promoter-TSS (NM_173549)	promoter-TSS (NM_173549)	81	NM_173549	203111		NM_173549	ENSG00000177459	ERICH5	C8orf47	glutamate rich 5	protein-coding
6503	chr4	177712807	177715278	+	0	NA	promoter-TSS (NM_005429)	promoter-TSS (NM_005429)	34	NM_005429	7424		NM_005429	ENSG00000150630	VEGFC	Flt4-L|LMPH1D|LMPHM4|VRP	vascular endothelial growth factor C	protein-coding
1133	chr12	40586098	40587112	+	0	NA	Intergenic	MER4-int|LTR|ERV1	-32194	NM_198578	120892		NM_198578	ENSG00000188906	LRRK2	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	leucine rich repeat kinase 2	protein-coding
364	chr1	191792640	191793429	+	0	NA	Intergenic	Intergenic	-334558	NM_130782	64407		NM_130782	ENSG00000150681	RGS18	RGS13	regulator of G protein signaling 18	protein-coding
4650	chr7	100342857	100343240	+	0	NA	intron (NR_111918, intron 7 of 46)	intron (NR_111918, intron 7 of 46)	11830	NM_003386	7455		NM_003386	ENSG00000146839	ZAN	-	zonadhesin	protein-coding
8701	chr8	144360927	144361103	+	0	NA	Intergenic	CpG	2855	NR_120683	100507316		NR_120682	ENSG00000253716	MINCR	LINC01604	MYC-induced long non-coding RNA	ncRNA
6282	chr8	48394938	48395682	+	0	NA	intron (NM_001282919, intron 8 of 18)	intron (NM_001282919, intron 8 of 18)	-171340	NM_001352959	23514		NM_001080394	ENSG00000164808	SPIDR	KIAA0146|ODG9	scaffold protein involved in DNA repair	protein-coding
8020	chr3	23790007	23790670	+	0	NA	Intergenic	Intergenic	-57108	NM_182666	7324		NM_003341	ENSG00000170142	UBE2E1	UBCH6	ubiquitin conjugating enzyme E2 E1	protein-coding
4630	chr7	92794708	92795369	+	0	NA	Intergenic	MER57E1|LTR|ERV1	-17340	NM_001350085	219285		NM_152703	ENSG00000177409	SAMD9L	ATXPC|C7DELq|C7orf6|DEL7q|DRIF2|M7MLS1|MLSM7|SCA49|UEF1	sterile alpha motif domain containing 9 like	protein-coding
2968	chr20	49198655	49199465	+	0	NA	intron (NM_001278618, intron 8 of 8)	intron (NM_001278618, intron 8 of 8)	-3263	NR_030375	693230		NR_030375	ENSG00000208018	MIR645	MIRN645|hsa-mir-645	microRNA 645	ncRNA
1848	chr16	73430273	73431048	+	0	NA	intron (NR_038234, intron 1 of 2)	THE1D|LTR|ERVL-MaLR	9956	NR_038234	100506172		NR_038234	ENSG00000258779	LOHAN2	LINC01568	lncRNA oncogene in head and neck cancer 2	ncRNA
1153	chr12	47662355	47663349	+	0	NA	Intergenic	Intergenic	38330	NR_135024	105369747		NR_135024		LOC105369747	-	uncharacterized LOC105369747	ncRNA
3037	chr22	21941815	21942888	+	0	NA	intron (NR_046082, intron 1 of 3)	L3|LINE|CR1	20348	NM_003347	7332		NM_003347	ENSG00000185651	UBE2L3	E2-F1|L-UBC|UBCH7|UbcM4	ubiquitin conjugating enzyme E2 L3	protein-coding
